lat,lon
12.984930700000305,77.5500627
12.984930700000305,77.5500627
12.984930700000302,77.5500627
12.984930700000303,77.55006272765112
12.984930709039128,77.55006272765112
12.984930700000305,77.55006273686816
12.984930745194417,77.55006271843408
12.984930455952082,77.5500625801785
12.984933158560144,77.5500614464828
12.984931260407327,77.55006218384585
12.984930916932052,77.55006245113996
12.984930953087346,77.55006225758217
12.984931323679092,77.55006199028806
12.984932173328458,77.55006147413391
12.984933610501272,77.5500632806734
12.984936060022461,77.55006265391481
12.984935544809543,77.55006163082354
12.984933402608423,77.55005752924137
12.984926542140578,77.55004197088002
12.984922230617544,77.55001520459705
12.984924101644445,77.5499788710208
12.984925900353923,77.54993827916351
12.984911727446852,77.54989325390618
12.984951516406982,77.55001230122596
12.98495113677635,77.55001194176137
12.984950937922218,77.55001195097846
12.984950730029263,77.55001192332739
12.984949762875063,77.55001160073112
12.984955502528798,77.55001496494981
12.98495717471076,77.55001224592259
12.98496509271876,77.5500033238257
12.984955773692972,77.55001209845031
12.984939241684112,77.55001189567788
12.984957228943792,77.55001144403961
12.9849598592417,77.55001240261137
12.984960003862808,77.55001203392975
12.98495835879703,77.5500113703026
12.984947575480975,77.55001350865605
12.984962679354755,77.55000902917297
12.984962390112365,77.55000891856854
12.984962417228852,77.55000887248329
12.984962579927679,77.55000891856848
12.98496250761707,77.55000877109583
12.984962435306482,77.55000875266174
12.984962516655925,77.55000891856847
12.98496192913218,77.55000785860885
12.984957536262357,77.54999949875271
12.984943001828412,77.54998147022118
12.98493128750003,77.54995110006719
12.984926225743637,77.54992327380795
12.984921064561304,77.54990411156113
12.984915731647776,77.5498997795292
12.98494221542044,77.54991244379778
12.984942369080715,77.5499128769987
12.984942414275018,77.5499131995952
12.984942694478487,77.54991301525435
12.984943019876283,77.54991314429267
12.984943074109287,77.54991326411435
12.9849444570497,77.54991346688826
12.984944285311611,77.54991275717617
12.984943209685431,77.54990236956858
12.984940877653887,77.54987951129843
12.984939919514362,77.5498473714597
12.984939386181615,77.54980080694031
12.984930112267907,77.54973339345757
12.984904324354638,77.54964320464424
12.984861950110455,77.54953781692628
12.984813691505108,77.54942451177739
12.984763362898573,77.54929948253339
12.984716514098654,77.54915919901634
12.984853390858603,77.5498761748055
12.984854439361241,77.54987517936362
12.984855921727824,77.54987457103708
12.984856445979506,77.54987434982765
12.984855460748406,77.54987524388169
12.984855379400237,77.54987650661683
12.984855650565304,77.54987647896631
12.984855650565247,77.5498764974002
12.984855234779273,77.54987670017499
12.98485423147024,77.54987819333479
12.984857684301524,77.54987581534046
12.984858597222802,77.5498756586502
12.984858461640142,77.54987525310065
12.984858262785698,77.54987497658946
12.98485855202905,77.54987568630226
12.984858479718383,77.54987569551916
12.984858552029076,77.5498758061236
12.984858624339696,77.54987576925551
12.984858434524199,77.54987569551905
12.984858533951485,77.5498756863025
12.984858515873794,77.54987563100028
12.984858515873931,77.54987583377508
12.984858497796303,77.54987605498366
12.984858696650612,77.54987626697539
12.984858687611782,77.54987627619239
12.984858515874135,77.54987646975006
12.984858524912536,77.54987592594472
12.98485947398801,77.54987400880063
12.984859464949192,77.54987399958364
12.984859654763765,77.54987312396456
12.984859745143,77.54986304973794
12.984859501067033,77.549834615162
12.984859591394883,77.54978381080255
12.984854683406258,77.54986713289613
12.984850634026571,77.54988137323053
12.984848564134715,77.54988025797017
12.984847280620315,77.54987878324471
12.984847271581488,77.54987883854686
12.984847271581488,77.54987883854686
12.98484727158148,77.54987883854682
12.98484726254266,77.54987884776386
12.98484727158147,77.54987884776382
12.98484716311561,77.54987893993422
12.984846665980426,77.54987935470102
12.98484339392667,77.54988152992277
12.984827847150319,77.54989085756873
12.984861010591633,77.54987446044234
12.984860938280667,77.54987395350533
12.984860368834656,77.54987411941201
12.9848553432496,77.5498777601432
12.984869498041753,77.54986632178982
12.984870347690716,77.54986529869853
12.98486978728384,77.54986571346556
12.98487064597291,77.54986645082835
12.984870781555285,77.54986648769629
12.98487073636114,77.54986647847926
12.984869199759391,77.54986449681735
12.984864626109406,77.54986043210315
12.984851510764093,77.54985770385068
12.984837120949837,77.54987634989611
12.984855722844701,77.54984069841593
12.984855162436526,77.54984040346912
12.984855053970568,77.54984033894998
12.984854665301167,77.54984051407395
12.984855813233434,77.54984179524206
12.984855749961525,77.54984150951427
12.984855786116594,77.54984142656042
12.984855777077827,77.54984142656059
12.984855777077767,77.54984139890936
12.984855731883629,77.54984138969236
12.98485571380599,77.54984141734347
12.984855659573068,77.54984147264571
12.984855307058805,77.54984139890975
12.98485010973398,77.54984170307624
12.984824421388474,77.5498454820737
12.984867545626793,77.54984065231265
12.984861444420913,77.54984224686727
12.984867789676116,77.5498424680673
12.984868467587415,77.54984174913741
12.984867898142337,77.54984253258733
12.984867871025804,77.54984249571913
12.98486775352089,77.54984231137838
12.984867572744248,77.54984217312297
12.98486750947249,77.54984222842518
12.98486798852998,77.5498419979984
12.984867545627608,77.5498423021606
12.985549251370262,77.5429163650985
12.985549847635191,77.54290808911043
12.985555152397357,77.54289145389103
12.985560213060925,77.54287289277461
12.985562743516457,77.54286805434687
12.98556381900283,77.54286751981087
12.98556264409901,77.5428680451438
12.98556108053077,77.54286738166215
12.98555827866743,77.5428624603057
12.985559046572678,77.54285077416563
12.985543393476105,77.54286788912485
12.98554112504092,77.54287041446318
12.98554042008897,77.54287013791232
12.985535241920408,77.54288927998213
12.985538386825974,77.54288001784428
12.985549448274291,77.542849116253
12.985571815494733,77.54279734897355
12.985576758474071,77.54277350746284
12.985565632484494,77.54276283677544
12.985550430282283,77.54274769670172
12.985522140371016,77.54269724015545
12.985532671202789,77.54275572379991
12.985527293418233,77.54274779870481
12.9855267690263,77.54274166111934
12.985531369675526,77.54275426814975
12.985531297367931,77.54275407460761
12.9855312973627,77.54275390872532
12.985531225058503,77.54275378889568
12.985531080454516,77.54275384419743
12.985531089491225,77.54275380733407
12.98553111659914,77.54275360457869
12.98553106237443,77.54275368752486
12.985531179871113,77.54275385340945
12.985532463338446,77.54275714348888
12.985547232090905,77.5427887537547
12.985530754966517,77.54274967864984
12.985528676148867,77.5427456605224
12.985528865953464,77.54274601072618
12.9855289563317,77.5427460015063
12.985528676151082,77.54274575268764
12.985528649038175,77.54274577111941
12.985528721338564,77.54274568817272
12.98553004993733,77.54274696916457
12.9855358431731,77.54274593668569
12.985531495787221,77.54274000187931
12.985522168863305,77.5427452555638
12.985526796527326,77.54275734751397
12.985530239648686,77.54274714533405
12.98553367329233,77.5427217459956
12.985530580972167,77.542671914436
12.985527203391596,77.54276556907372
12.985524067161117,77.54276183660961
12.985520506080668,77.54275560662109
12.985525694028983,77.54276455553621
12.985525956143663,77.54276530207306
12.985525829611516,77.54276521913334
12.985525486167848,77.5427649979533
12.985525513282887,77.54276506246838
12.985524799265054,77.54276401184784
12.986103533495731,77.54022327908305
12.986101102308126,77.54022297505293
12.986103099796365,77.54022608991919
12.986112038719194,77.54023840186153
12.986130558020658,77.54025662046354
12.986097695106753,77.54022530709399
12.98609773124327,77.54022490158074
12.986097658942871,77.54022498453595
12.986097631816477,77.54022456057146
12.986097613741599,77.54022454212769
12.986097595655501,77.54022425642707
12.98609755951044,77.54022452372698
12.986097297383521,77.54022370349757
12.986098246363273,77.54022397074485
12.98609838193039,77.54022393386596
12.986098363854731,77.54022393386667
12.986098246359843,77.54022385092665
12.986098065513195,77.54022152850193
12.986106099945813,77.54021811879264
12.986097360526262,77.5402235570141
12.98608906340942,77.54021454445481
12.986089443163248,77.54021876535569
12.986089289499139,77.54021828615072
12.986089397907499,77.54021718946794
12.98608967809092,77.54021747515512
12.986089994401544,77.54021713415112
12.986090039580038,77.54021684844959
12.986092127386986,77.54021852564452
12.986092018945609,77.5402189680557
12.986091856249704,77.54021859020935
12.986091702589203,77.54021813863099
12.986091576050613,77.54021797276984
12.9860904462905,77.5402172079051
12.986091729689134,77.5402178437357
12.986091720639312,77.54021750273371
12.98608965092963,77.54021651678201
12.986091774883079,77.54021800963555
12.986091928521946,77.54021788981748
12.986091928511444,77.54021763177367
12.986091946585715,77.54021758568952
12.986091910430755,77.54021748431262
12.986091919466691,77.54021741979513
12.986091973693183,77.54021737370184
12.986092018883259,77.54021735525403
12.986092362321042,77.5402173367991
12.986093076311077,77.54021735519387
12.986089081553256,77.54021658128143
12.98608911770476,77.54021657205931
12.9860893978928,77.54021723568718
12.986088973098939,77.54021681176464
12.98608889175168,77.54021664588319
12.986088810397122,77.54021626802594
12.986088900771374,77.54021615742799
12.98608849403327,77.54021530959788
12.986088394665783,77.54021654453987
12.986088593489955,77.5402163141241
12.986088756171416,77.54021628645559
12.986088701942366,77.5402162311613
12.986088665786875,77.54021612056987
12.986088457916352,77.54021611136353
12.986079058622618,77.5402174757692
12.986064797072764,77.54022178966123
12.986049342659511,77.54022907102734
12.986081255103953,77.54022724539743
12.986060242583479,77.54023907065167
12.98606176980016,77.54023461007584
12.986083505348242,77.54022260961487
12.986092389363028,77.54021793663578
12.986096682147068,77.5402129966174
12.98609960075721,77.54019593722444
12.986097043458734,77.54020832425921
12.986107093913231,77.5402211257476
12.986113049581006,77.54021629691738
12.986097458976559,77.54020833532626
12.986104599126785,77.54021287775177
12.986105177561244,77.54021334778251
12.986104662373362,77.54021225101023
12.98610512330202,77.54021216802427
12.98610719296423,77.54021187293124
12.98561326390493,77.53723471343312
12.985608952862364,77.53723472284017
12.985608781143261,77.53723471363092
12.98560874498892,77.53723466756657
12.985608157542607,77.5372349164242
12.985608220802733,77.5372348519367
12.985605898071917,77.53723460315396
12.985605581745112,77.53723456632406
12.985607353166902,77.5372346952419
12.98560705492139,77.53723475977563
12.98560723568162,77.53723483349481
12.985606892244524,77.53723483350439
12.985605762519077,77.53723487962452
12.98560578963302,77.5372348888392
12.985603349430932,77.53723523927705
12.985606440335498,77.53723442797482
12.985617122981179,77.53723249155811
12.985618894365611,77.53723213227225
12.985629260681801,77.53723001149599
12.985641931629488,77.53722759571535
12.98566073918464,77.53722310562539
12.985681706702268,77.53721702109685
12.985633697734997,77.53722110081732
12.985627262934003,77.53722381067858
12.985637854753254,77.53721362663107
12.985614908637544,77.53723376606143
12.985610002001629,77.53725291801692
12.985607254592914,77.53725491818605
12.985604687606603,77.5372497571202
12.985600078461905,77.53725283560085
12.98560016880736,77.53725213514397
12.985599933798394,77.5372515821586
12.985600367616513,77.53725166511299
12.985601967540553,77.53725658666707
12.98560267341646,77.5372764389879
12.985599022299317,77.53727996908937
12.985599193756599,77.53727457761921
12.985589198186345,77.5372804953193
12.98559090639699,77.53728166559453
12.985593825597313,77.53728116764626
12.985596211635194,77.53728215357988
12.98559446734006,77.53728238418455
12.98558727319957,77.53728211762723
12.985592361523649,77.53728244892072
12.981974208690747,77.5372431269047
12.98197459731584,77.53724320058426
