time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
49.519,-15.255,-0.729,21.173,1.676,-2.271,0.009,-0.423,-0.671,-0.410,59.68,0.528882,-0.258536,0.303935,0.014224,0.017177,-0.013938,14826,954,-2545,-104,293,41,1,12.9863413,77.4775005,869.60,0.000,0.00,0.00,0.69,-15.546,-0.320,21.166,0.290,-0.409,0.502,1,1,1,0,0,0,0.000,1.00,0.28,0.00,0.089,-15.255,-0.729,21.173,0,0
50.520,-20.926,1.977,20.419,-0.426,-0.421,0.083,-0.113,-0.506,-0.107,105.47,0.750851,-0.456532,0.378577,0.014186,0.017225,-0.013944,15316,1203,-2370,519,606,111,1,12.9863620,77.4774532,869.00,0.000,0.00,0.00,0.69,-21.045,2.149,20.400,0.119,-0.173,0.209,1,1,1,0,0,0,0.000,1.00,0.19,0.00,0.088,-20.926,1.977,20.419,0,0
51.522,-29.395,5.725,20.384,-3.963,2.028,0.270,0.696,0.441,-0.335,152.37,0.976557,-0.791088,0.456208,0.014191,0.017330,-0.013948,15253,345,-1758,505,219,113,1,12.9864070,77.4773453,868.80,0.000,0.00,0.00,0.69,-31.955,6.772,20.300,2.560,-1.046,2.765,1,1,1,0,0,0,0.000,1.00,27.29,0.00,0.086,-29.395,5.725,20.384,0,0
52.522,-37.462,9.459,20.402,-4.185,3.242,0.151,1.097,0.861,-0.615,-157.47,1.025819,-0.875165,0.479323,0.014210,0.017360,-0.013948,14916,854,-1221,-41,-4,-87,1,12.9864348,77.4772825,868.90,0.000,0.00,0.00,0.68,-38.156,9.571,20.391,0.694,-0.112,0.702,1,1,1,0,0,0,0.000,1.00,5.80,0.00,0.086,-37.462,9.459,20.402,0,0
53.523,-41.693,11.855,20.383,-3.002,4.806,-0.168,0.906,1.883,-1.081,-107.65,1.044132,-0.870916,0.484796,0.014206,0.017378,-0.013941,14455,669,-958,245,-51,111,1,12.9864662,77.4772107,868.90,0.000,0.00,0.00,0.73,-46.560,13.322,20.400,4.867,-1.467,5.083,1,1,1,0,0,0,0.000,1.00,49.08,0.00,0.085,-41.693,11.855,20.383,0,0
54.525,-47.122,14.583,20.314,-2.893,7.022,-0.664,-0.248,2.813,0.111,-59.89,1.013272,-0.876434,0.484580,0.014250,0.017422,-0.013898,16649,-324,-2258,287,34,56,1,12.9864662,77.4772107,868.90,0.000,0.00,0.00,0.73,-46.560,13.322,20.400,-0.562,1.262,1.381,1,1,1,0,0,0,0.000,1.00,2.07,0.00,0.085,-47.122,14.583,20.314,0,0
55.526,-55.494,18.654,20.465,-4.745,9.019,-1.032,-1.175,1.884,0.093,-7.88,1.001156,-0.780635,0.474344,0.014345,0.017393,-0.013905,16241,-15,-2507,-134,106,-149,1,12.9864998,77.4771360,869.10,0.000,0.00,0.00,0.72,-54.665,17.039,20.600,-0.829,1.614,1.815,1,1,1,0,0,0,0.000,1.00,3.74,0.00,0.083,-55.494,18.654,20.465,0,0
56.527,-64.466,22.524,20.851,-7.117,9.240,-1.117,-1.135,0.523,-0.591,45.52,1.044716,-0.637631,0.462539,0.014387,0.017330,-0.013951,14439,1066,-2782,556,137,-33,1,12.9865345,77.4770563,869.50,0.000,0.00,0.00,0.72,-63.313,20.879,21.000,-1.153,1.645,2.009,1,1,1,0,0,0,0.000,1.00,4.45,0.00,0.081,-64.466,22.524,20.851,0,0
57.527,-77.582,29.432,21.231,-11.291,9.033,-0.670,-0.136,-1.232,0.246,108.09,1.388600,-0.645991,0.485667,0.014273,0.017410,-0.014051,15454,1463,-3345,149,578,-61,1,12.9866075,77.4768908,870.10,0.000,0.00,0.00,0.72,-81.271,28.956,21.599,3.688,0.476,3.719,1,1,1,0,0,0,0.000,1.00,40.17,0.00,0.079,-77.582,29.432,21.231,0,0
58.528,-91.709,33.909,21.833,-11.596,7.704,-0.429,1.085,0.059,1.146,162.44,1.514190,-0.585390,0.492409,0.014208,0.017415,-0.014051,17387,1737,-1970,-342,125,-85,1,12.9866427,77.4768062,870.40,0.000,0.00,0.00,0.72,-90.450,32.851,21.899,-1.259,1.058,1.645,1,1,1,0,0,0,0.000,1.00,1.27,0.00,0.078,-91.709,33.909,21.833,0,0
59.529,-97.233,36.878,21.671,-8.903,7.785,-0.563,1.579,2.057,-0.327,-149.53,1.527603,-0.509288,0.494067,0.014139,0.017362,-0.014051,15664,-300,-1945,-861,19,-134,1,12.9866830,77.4767215,870.20,0.000,0.00,0.00,0.72,-99.640,37.310,21.699,2.407,-0.432,2.446,1,1,1,0,0,0,0.000,1.00,26.40,0.00,0.076,-97.233,36.878,21.671,0,0
60.530,-100.782,38.748,21.604,-6.148,8.371,-0.782,1.904,2.317,-0.727,-106.05,1.585642,-0.517698,0.508193,0.013963,0.017458,-0.013831,14715,1612,-2345,-328,289,-67,1,12.9866830,77.4767215,870.20,0.000,0.00,0.00,0.72,-99.640,37.310,21.699,-1.142,1.438,1.836,1,1,1,0,0,0,0.000,1.00,4.40,0.00,0.075,-100.782,38.748,21.604,0,0
61.530,-109.940,43.377,21.404,-6.087,10.078,-0.870,0.161,2.371,-0.533,-59.55,1.518574,-0.564179,0.500343,0.014059,0.017577,-0.013532,15313,942,-1033,316,-491,29,1,12.9867237,77.4766355,870.00,0.000,0.00,0.00,0.72,-108.972,41.813,21.499,-0.968,1.564,1.839,1,1,1,0,0,0,0.000,1.00,5.24,0.00,0.058,-109.940,43.377,21.404,0,0
62.530,-119.584,48.082,21.288,-7.764,11.056,-1.008,-1.795,1.905,0.959,-11.63,1.427252,-0.536174,0.484594,0.014228,0.017575,-0.013372,17013,2320,-3232,-77,-434,-53,1,12.9867647,77.4765485,869.90,0.000,0.00,0.00,0.72,-118.412,46.350,21.399,-1.172,1.732,2.091,1,1,1,0,0,0,0.000,1.00,6.91,0.00,0.056,-119.584,48.082,21.288,0,0
63.531,-136.593,56.672,21.425,-13.922,11.402,-0.911,-1.775,0.549,-0.769,49.36,1.587206,-0.394551,0.486676,0.014218,0.017365,-0.013771,14602,1128,-1171,-403,-434,28,1,12.9868458,77.4763705,870.10,0.000,0.00,0.00,0.68,-137.726,55.323,21.598,1.133,1.349,1.762,1,1,1,0,0,0,0.000,1.00,17.54,0.00,0.055,-136.593,56.672,21.425,0,0
64.532,-149.384,61.094,21.620,-14.812,9.522,-0.726,0.134,-0.948,0.270,99.15,1.552116,-0.322708,0.477961,0.014280,0.017262,-0.013835,15778,258,-2832,79,-296,143,1,12.9868862,77.4762797,870.20,0.000,0.00,0.00,0.72,-147.578,59.793,21.698,-1.806,1.301,2.226,1,1,1,0,0,0,0.000,1.00,6.56,0.00,0.052,-149.384,61.094,21.620,0,0
65.533,-157.454,64.886,21.642,-13.036,8.184,-0.487,1.503,-0.339,-0.979,149.01,1.519155,-0.248340,0.470892,0.014330,0.017125,-0.013980,13889,917,-2120,-114,256,-129,1,12.9869287,77.4761898,870.20,0.000,0.00,0.00,0.72,-157.333,64.496,21.698,-0.121,0.391,0.409,1,1,1,0,0,0,0.000,1.00,1.21,0.00,0.052,-157.454,64.886,21.642,0,0
66.533,-161.283,66.986,21.643,-9.592,7.703,-0.590,1.648,1.721,-0.698,-163.14,1.579109,-0.134752,0.479734,0.014184,0.016904,-0.014180,14926,-64,-1757,315,65,-83,1,12.9869707,77.4761013,870.30,0.000,0.00,0.00,0.72,-166.935,69.143,21.797,5.652,-2.157,6.050,1,1,1,0,0,0,0.000,1.00,65.22,0.00,0.048,-161.283,66.986,21.643,0,0
67.534,-168.086,70.410,21.726,-7.409,8.743,-0.739,1.829,2.891,-0.046,-116.36,1.646125,-0.167958,0.492719,0.013985,0.017015,-0.013846,15851,1066,-3308,333,448,26,1,12.9869707,77.4761013,870.30,0.000,0.00,0.00,0.72,-166.935,69.143,21.797,-1.151,1.267,1.711,1,1,1,0,0,0,0.000,1.00,5.35,0.00,0.047,-168.086,70.410,21.726,0,0
68.535,-177.376,75.042,21.825,-7.320,10.345,-0.795,-0.203,2.204,-0.691,-67.60,1.611934,-0.238103,0.489229,0.014027,0.017203,-0.013421,14640,1252,-1882,230,231,197,1,12.9870115,77.4760143,870.40,0.000,0.00,0.00,0.68,-176.375,73.657,21.897,-1.001,1.385,1.709,1,1,1,0,0,0,0.000,1.00,5.91,0.00,0.046,-177.376,75.042,21.825,0,0
69.536,-194.964,83.695,22.589,-12.856,11.904,-0.548,-2.228,0.961,-0.384,-8.03,1.498161,-0.181477,0.454159,0.014566,0.016977,-0.014409,15041,817,-2745,119,621,56,1,12.9870875,77.4758397,871.20,0.000,0.00,0.00,0.72,-195.320,82.067,22.696,0.356,1.628,1.667,1,1,1,0,0,0,0.000,1.00,8.29,0.00,0.044,-194.964,83.695,22.589,0,0
70.537,-205.986,87.819,22.752,-14.117,10.652,-0.504,-1.337,-0.371,0.267,41.32,1.441768,-0.167805,0.447070,0.014699,0.016945,-0.014246,15988,1277,-2120,-29,489,-47,1,12.9871268,77.4757573,871.30,0.000,0.00,0.00,0.72,-204.261,86.415,22.796,-1.725,1.404,2.224,1,1,1,0,0,0,0.000,1.00,9.92,0.00,0.035,-205.986,87.819,22.752,0,0
71.537,-214.030,91.464,23.058,-13.995,8.464,-0.369,-0.237,-2.307,0.383,89.61,1.388268,-0.123084,0.437727,0.014848,0.016826,-0.014230,16001,594,-3794,-162,343,-183,1,12.9871648,77.4756780,871.60,0.000,0.00,0.00,0.72,-212.865,90.620,23.096,-1.165,0.845,1.439,1,1,1,0,0,0,0.000,1.00,3.16,0.00,0.033,-214.030,91.464,23.058,0,0
72.539,-220.165,94.237,23.550,-12.396,6.294,-0.262,0.729,-0.892,0.408,138.27,1.345974,-0.042346,0.427666,0.015016,0.016595,-0.014492,16240,1091,-2133,120,-299,-96,1,12.9872023,77.4755995,872.20,0.000,0.00,0.00,0.72,-221.383,94.769,23.695,1.218,-0.532,1.329,1,1,1,0,0,0,0.000,1.00,12.25,0.00,0.032,-220.165,94.237,23.550,0,0
73.541,-225.281,96.733,23.904,-9.805,5.322,-0.229,1.506,0.543,0.119,-171.89,1.369680,0.040380,0.428371,0.015014,0.016359,-0.014912,15889,209,-2270,-277,189,-99,1,12.9872385,77.4755228,872.80,0.000,0.00,0.00,0.72,-229.705,98.774,24.295,4.425,-2.041,4.873,1,1,1,0,0,0,0.000,1.00,47.29,0.00,0.031,-225.281,96.733,23.904,0,0
74.542,-230.757,99.484,24.279,-7.954,5.648,-0.206,0.547,1.406,-0.311,-122.08,1.423006,0.045860,0.436086,0.014860,0.016379,-0.014921,15077,582,-2233,-445,-61,-151,1,12.9872385,77.4755228,872.80,0.000,0.00,0.00,0.72,-229.705,98.774,24.295,-1.052,0.710,1.269,1,1,1,0,0,0,0.000,1.00,4.23,0.00,0.029,-230.757,99.484,24.279,0,0
75.542,-238.699,103.456,24.682,-8.000,7.128,-0.180,-1.257,2.041,-0.618,-73.58,1.418486,0.013226,0.435616,0.014866,0.016506,-0.014676,14628,10,-3019,303,246,-180,1,12.9872732,77.4754488,873.20,0.000,0.00,0.00,0.72,-237.735,102.614,24.695,-0.964,0.842,1.280,1,1,1,0,0,0,0.000,1.00,4.36,0.00,0.020,-238.699,103.456,24.682,0,0
76.543,-253.525,110.827,25.665,-12.032,8.862,-0.095,-2.822,0.915,-0.613,-22.95,1.371472,0.056608,0.419655,0.015223,0.016192,-0.015532,14504,544,-3918,-158,-12,-389,1,12.9873415,77.4753053,874.20,0.000,0.00,0.00,0.72,-253.305,110.171,25.694,-0.220,0.656,0.692,1,1,1,0,0,0,0.000,1.00,0.96,0.00,0.018,-253.525,110.827,25.665,0,0
77.543,-262.422,114.616,26.385,-14.714,7.863,-0.052,-3.067,-1.492,-0.593,17.79,1.334845,0.035698,0.413904,0.015396,0.016302,-0.015519,14152,-523,-5394,-358,-166,-1131,1,12.9873742,77.4752342,874.90,0.000,0.00,0.00,0.72,-261.020,113.789,26.394,-1.402,0.827,1.628,1,1,1,0,0,0,0.000,1.00,7.01,0.00,0.017,-262.422,114.616,26.385,0,0
78.545,-267.527,116.738,26.553,-15.460,5.142,0.011,-1.477,-2.574,-0.116,49.15,1.233016,0.023570,0.398887,0.015846,0.016350,-0.015878,14755,-164,-5469,710,29,-1174,1,12.9874050,77.4751702,875.10,0.000,0.00,0.00,0.72,-267.339,116.890,26.575,-0.187,-0.152,0.241,1,1,1,0,0,0,0.000,1.00,0.25,0.00,0.017,-267.527,116.738,26.553,0,0
79.545,-271.166,118.237,26.640,-13.735,2.348,0.179,0.767,-1.501,-0.316,88.87,1.100724,0.061135,0.376840,0.016459,0.015999,-0.017155,15051,706,-2658,-65,-222,-929,1,12.9874303,77.4751155,875.20,0.000,0.00,0.00,0.72,-270.559,118.425,26.640,-0.607,-0.189,0.636,1,1,1,0,0,0,0.000,1.00,0.75,0.00,0.017,-271.166,118.237,26.640,0,0
80.546,-275.757,120.380,26.709,-10.707,0.933,0.093,1.788,-1.223,-0.055,121.19,1.020360,0.115869,0.362266,0.016739,0.015496,-0.017976,15740,805,-2444,140,-94,-1715,1,12.9874303,77.4751155,875.20,0.000,0.00,0.00,0.72,-274.308,120.189,26.700,-1.449,0.192,1.462,1,1,1,0,0,0,0.000,1.00,6.35,0.00,0.017,-275.757,120.380,26.709,0,0
81.546,-279.130,122.451,26.801,-7.418,0.255,-0.094,1.661,-0.267,-0.305,137.01,0.969733,0.167581,0.352050,0.016865,0.014990,-0.018589,15539,792,-883,431,-597,-3140,1,12.9874498,77.4750800,875.30,0.000,0.00,0.00,0.72,-278.198,122.407,26.805,-0.932,0.044,0.933,1,1,1,0,0,0,0.000,1.00,2.63,0.00,0.015,-279.130,122.451,26.801,0,0
82.547,-280.958,125.231,27.123,1.476,0.102,-0.239,2.524,0.443,-0.657,132.19,0.906994,0.629524,0.332552,0.027221,0.031814,-0.020815,15338,-598,-546,560,-229,-4923,1,12.9874748,77.4750522,875.60,0.000,0.00,0.00,0.73,-281.226,125.349,27.140,0.268,-0.118,0.293,1,1,1,0,0,0,0.000,1.00,0.28,0.00,0.013,-280.958,125.231,27.123,0,0
83.547,-281.245,125.625,27.265,4.229,-0.843,-0.689,2.319,-1.840,-0.359,99.14,0.889191,0.617705,0.330058,0.027224,0.031812,-0.020816,15566,482,-2582,772,-211,-5345,1,12.9874818,77.4750437,875.80,0.000,0.00,0.00,0.72,-281.791,125.778,27.316,0.545,-0.153,0.567,1,1,1,0,0,0,0.000,1.00,1.03,0.00,0.011,-281.245,125.625,27.265,0,0
84.548,-282.178,126.357,27.689,-0.010,-0.059,0.016,-0.479,-1.332,0.390,93.36,-0.371739,-0.596544,0.175835,0.029389,0.030137,-0.014815,16325,1451,-2133,275,243,-2742,1,12.9874905,77.4750372,876.30,0.000,0.00,0.00,0.72,-282.337,126.575,27.749,0.159,-0.218,0.270,1,1,1,0,0,0,0.000,1.00,0.30,0.00,0.010,-282.178,126.357,27.689,0,0
85.549,-282.438,126.985,27.809,-0.968,-0.952,-0.113,-1.826,-2.649,-0.728,130.38,-0.373076,-0.595364,0.175596,0.029387,0.030135,-0.014814,15204,1860,-733,-1001,872,109,1,12.9875072,77.4750408,876.30,0.000,0.00,0.00,0.73,-282.260,127.426,27.808,-0.178,-0.441,0.475,1,1,1,0,0,0,0.000,1.00,0.79,0.00,0.009,-282.438,126.985,27.809,0,0
86.551,-282.243,128.283,27.774,-2.407,-4.058,-0.195,-0.296,-3.172,0.384,-172.54,-0.383339,-0.581567,0.173647,0.029360,0.030111,-0.014809,17261,321,1179,1784,1773,842,1,12.9875072,77.4750408,876.30,0.000,0.00,0.00,0.73,-281.974,128.637,27.791,-0.269,-0.353,0.444,1,1,1,0,0,0,0.000,1.00,0.62,0.00,0.007,-282.243,128.283,27.774,0,0
87.551,-281.402,130.324,27.369,-2.097,-8.249,-1.565,0.755,-3.704,-1.407,-118.05,-0.388138,-0.541238,0.172061,0.029253,0.029997,-0.014801,14502,470,-3132,-330,1857,-112,1,12.9875287,77.4750478,876.00,0.000,0.00,0.00,0.73,-281.153,131.170,27.455,-0.249,-0.846,0.882,1,1,1,0,0,0,0.000,1.00,2.55,0.00,0.006,-281.402,130.324,27.369,0,0
88.551,-278.340,133.821,27.000,-0.754,-12.264,-2.786,1.328,-3.963,-2.540,-58.01,-0.282210,-0.535433,0.190224,0.028871,0.029694,-0.014859,13293,817,-1309,-431,157,-86,1,12.9875887,77.4750810,875.90,0.000,0.00,0.00,0.73,-277.071,138.570,27.378,-1.269,-4.749,4.915,1,1,1,0,0,0,0.000,1.00,42.17,0.00,0.005,-278.340,133.821,27.000,0,0
89.556,-275.858,138.202,27.184,1.166,-14.674,-3.181,1.747,-3.434,-0.135,-5.27,-0.073807,-0.558838,0.226902,0.028327,0.029230,-0.014974,16676,1302,-1346,-34,552,-74,1,12.9876335,77.4750997,876.10,0.000,0.00,0.00,0.70,-275.381,143.056,27.617,-0.477,-4.855,4.878,1,1,1,0,0,0,0.000,1.00,45.03,0.00,0.009,-276.038,136.402,26.849,0,0
90.556,-274.127,140.407,26.981,2.490,-15.114,-2.835,0.765,-2.965,-0.622,42.59,0.159164,-0.620350,0.269220,0.027865,0.028828,-0.015110,15503,234,-2170,-290,185,-77,1,12.9876803,77.4751232,875.90,0.000,0.00,0.00,0.70,-273.798,146.182,27.456,-0.330,-5.775,5.784,1,1,1,0,0,0,0.000,1.00,38.57,0.00,0.099,-274.127,140.407,26.981,0,0
91.557,-272.164,143.865,27.037,2.682,-14.834,-1.997,0.458,-2.799,0.311,93.25,0.437278,-0.762650,0.322700,0.027460,0.028460,-0.015269,16952,818,-1320,-130,-293,112,1,12.9876803,77.4751232,875.90,0.000,0.00,0.00,0.70,-272.940,147.907,27.382,0.775,-4.043,4.116,1,1,1,0,0,0,0.000,1.00,22.10,0.00,0.097,-272.164,143.865,27.037,0,0
92.557,-268.863,144.728,26.699,3.279,-14.276,-1.170,0.996,-2.609,-0.364,145.02,0.647217,-0.931557,0.366108,0.027294,0.028114,-0.015332,15742,904,-1484,-283,376,-77,1,12.9877317,77.4751485,875.60,0.000,0.00,0.00,0.72,-270.060,153.881,27.064,1.197,-9.153,9.231,1,1,1,0,0,0,0.000,1.00,84.34,0.00,0.095,-268.863,144.728,26.699,0,0
93.558,-265.910,143.163,27.316,4.371,-12.723,-0.123,2.699,-1.902,0.069,-164.10,0.840089,-1.072279,0.406270,0.027275,0.027539,-0.015343,16478,1202,-2120,298,101,38,1,12.9877892,77.4751727,875.90,0.000,0.00,0.00,0.72,-267.324,160.606,27.438,1.414,-17.443,17.500,1,1,1,0,0,0,0.000,1.00,276.95,0.00,0.093,-265.910,143.163,27.316,0,0
94.559,-261.107,135.770,27.995,6.904,-12.162,0.028,2.972,-1.107,-1.882,-118.25,0.923386,-1.114555,0.423147,0.027308,0.027180,-0.015355,13653,234,-1083,-953,-95,-280,1,12.9879188,77.4752283,876.20,0.000,0.00,0.00,0.73,-261.660,174.047,27.692,0.552,-38.277,38.281,1,1,1,0,0,0,0.000,1.00,898.54,0.00,0.093,-261.107,135.770,27.995,0,0
95.560,-252.501,123.001,27.616,10.237,-13.290,-0.745,1.986,-0.918,-0.452,-69.73,0.923386,-1.114555,0.423147,0.027308,0.027180,-0.015355,15500,-760,-1895,625,-324,71,1,12.9879860,77.4752608,875.90,0.000,0.00,0.00,0.73,-258.133,181.482,27.392,5.632,-58.482,58.752,1,1,0,0,0,0,0.000,1.00,1195.79,0.00,0.090,-252.501,123.001,27.616,0,0
96.560,-241.016,109.321,26.709,12.549,-14.060,-0.957,1.460,-1.209,0.005,-13.40,0.923386,-1.114555,0.423147,0.027308,0.027180,-0.015355,16039,259,-1720,470,-218,210,1,12.9880577,77.4752937,875.60,0.000,0.00,0.00,0.73,-254.563,189.415,27.092,13.547,-80.095,81.233,1,1,0,0,0,0,2.694,2.00,1329.88,0.00,0.089,-241.016,109.321,26.709,0,0
97.561,-227.869,94.701,25.703,13.606,-15.359,-1.144,0.650,-1.823,-0.376,39.45,0.923386,-1.114555,0.423147,0.027308,0.027180,-0.015355,14980,1612,-2008,470,874,-99,1,12.9880577,77.4752937,875.60,0.000,0.00,0.00,0.73,-254.563,189.415,27.092,26.694,-94.715,98.405,1,1,0,0,0,0,3.695,2.00,1215.54,0.00,0.089,-227.869,94.701,25.703,0,0
98.562,-213.757,78.127,24.406,14.606,-17.994,-1.476,1.117,-3.221,-0.925,86.84,0.923386,-1.114555,0.423147,0.027308,0.027180,-0.015355,14977,941,-1970,-144,189,-7,1,12.9881402,77.4753295,875.10,0.000,0.00,0.00,0.73,-250.679,198.544,26.592,36.921,-120.416,125.949,1,1,0,0,0,0,4.696,2.00,1337.81,0.00,0.088,-213.757,78.127,24.406,0,0
99.563,-228.454,165.644,47.343,9.617,-0.777,3.388,1.513,-2.552,-1.599,142.66,1.666784,-1.060913,0.555387,0.027079,0.025431,-0.017518,13433,1314,-1559,51,452,-47,1,12.9882290,77.4753642,874.70,0.000,0.00,0.00,0.73,-246.913,208.369,26.192,18.459,-42.725,46.542,1,1,1,0,1,0,0.000,1.00,52.74,0.00,0.087,-228.454,165.644,47.343,0,0
100.564,-233.161,213.342,40.956,9.927,6.629,3.131,3.707,0.758,-0.434,-162.73,1.834194,-0.984261,0.609129,0.027600,0.025876,-0.018713,15500,544,-3182,56,-121,-111,1,12.9884158,77.4754340,874.20,0.000,0.00,0.00,0.68,-239.340,229.038,25.691,6.178,-15.695,16.868,1,1,1,0,1,0,0.000,1.00,366.26,0.00,0.086,-233.161,213.342,40.956,0,0
101.565,-230.729,235.713,27.745,11.868,11.056,1.827,3.389,2.011,-0.958,-110.36,1.806468,-0.912845,0.620413,0.028122,0.026351,-0.019262,15155,1563,-1620,-38,268,63,1,12.9885137,77.4754718,873.10,0.000,0.00,0.00,0.73,-235.238,239.870,24.591,4.508,-4.157,6.132,1,1,1,0,0,0,0.000,1.00,67.41,0.00,0.085,-230.729,235.713,27.745,0,0
102.566,-230.012,248.597,24.216,13.118,14.515,1.356,0.859,3.365,-0.280,-60.42,1.769563,-0.927732,0.617281,0.028319,0.026511,-0.018662,15776,-201,-3157,-245,240,49,1,12.9886160,77.4755090,872.10,0.000,0.00,0.00,0.68,-231.201,251.189,23.591,1.189,-2.592,2.852,1,1,1,0,0,0,0.000,1.00,34.63,0.00,0.085,-230.012,248.597,24.216,0,0
