time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
165.184,5.055,-9.564,67.365,0.000,-0.000,-0.000,1.448,-1.637,-1.356,9.66,-0.656591,0.230412,0.865309,0.020315,0.028166,0.006953,15430,544,-2188,-70,42,-40,1,12.9867897,77.4790070,222.10,0.000,0.00,0.00,1.92,102.076,-50.644,34.019,-97.020,41.080,105.359,1,1,0,0,0,0,0.000,1.00,3167.06,0.00,0.032,5.055,-9.564,67.365,1,1
166.184,5.055,-9.564,67.365,0.000,-0.000,-0.000,1.462,-1.718,-1.215,9.70,-0.656950,0.229049,0.865510,0.014763,0.026436,0.005655,15693,459,-2238,-116,-45,-54,1,12.9867907,77.4790038,224.20,0.000,0.00,0.00,1.92,101.690,-50.527,36.304,-96.635,40.963,104.958,1,1,0,0,0,0,2.541,2.00,3107.33,0.00,0.030,5.055,-9.564,67.365,1,1
167.184,5.053,-9.561,67.367,0.000,-0.000,-0.000,1.659,-1.738,-1.333,9.63,-0.656964,0.225167,0.865963,0.011377,0.024033,0.005499,15617,284,-1848,23,36,-10,1,12.9867915,77.4790023,224.40,0.000,0.00,0.00,1.92,101.544,-50.439,36.310,-96.490,40.877,104.792,1,1,0,0,0,0,3.541,2.00,3098.20,0.00,0.029,5.053,-9.561,67.367,1,1
168.185,5.066,-9.570,67.355,0.220,-0.230,-0.212,2.253,-2.971,1.927,9.62,-0.658250,0.218452,0.866643,0.019238,0.025599,0.005243,21581,-673,-1723,-1187,-1877,-142,1,12.9867223,77.4789793,254.90,0.000,0.00,0.00,1.92,99.067,-58.105,66.799,-94.001,48.535,105.791,1,1,0,0,0,0,4.542,2.00,2673.57,0.00,0.027,5.066,-9.570,67.355,0,0
169.185,5.022,-9.519,67.403,0.000,-0.000,-0.000,1.502,-1.380,-0.812,9.83,-0.655355,0.177572,0.867598,0.021364,0.023598,-0.003533,16317,706,-1423,-88,52,-143,1,12.9867147,77.4789728,259.10,0.000,0.00,0.00,1.92,98.276,-59.048,71.510,-93.253,49.529,105.591,1,1,1,0,1,0,0.000,1.00,30.28,0.00,0.024,5.022,-9.519,67.403,1,1
170.186,5.042,-9.544,67.383,0.269,-0.284,-0.226,1.741,-1.475,-1.409,10.00,-0.655257,0.173340,0.867639,0.026043,0.019672,-0.036765,15480,359,-1124,-56,228,-244,1,12.9867022,77.4789653,263.60,0.000,0.00,0.00,1.92,97.506,-60.397,75.730,-92.465,50.853,105.526,1,1,1,0,1,0,0.000,1.00,2674.94,0.00,0.021,5.042,-9.544,67.383,0,0
171.186,4.938,-9.459,67.461,0.000,-0.000,-0.000,2.138,-1.298,-0.987,10.36,-0.652264,0.121061,0.868188,0.035425,0.027047,-0.028268,16244,681,-312,-67,-86,-158,1,12.9866968,77.4789638,266.90,0.500,0.00,0.00,1.92,97.421,-60.770,77.881,-92.483,51.311,105.764,1,1,0,0,0,0,0.000,1.00,2695.15,0.00,0.019,4.938,-9.459,67.461,1,1
172.187,4.938,-9.467,67.455,0.099,-0.192,-0.134,1.101,-1.683,-0.437,10.53,-0.651940,0.116207,0.868376,0.015647,0.028041,-0.053659,16868,434,-2413,54,607,-262,1,12.9866962,77.4789678,267.80,0.500,0.00,0.00,1.92,97.553,-60.980,79.314,-92.614,51.513,105.976,1,1,0,0,0,0,2.825,2.00,2712.75,0.00,0.019,4.938,-9.467,67.455,0,0
173.187,4.874,-9.368,67.537,0.007,-0.009,-0.009,1.613,-1.843,-1.307,11.69,-0.654360,0.066495,0.867270,0.019481,0.017133,-0.051726,15719,-89,-1774,-56,17,-281,1,12.9866962,77.4789678,267.80,0.500,0.00,0.00,1.92,97.851,-60.995,79.751,-92.977,51.627,106.349,1,1,0,0,0,0,3.825,2.00,2973.75,0.00,0.014,4.874,-9.368,67.537,0,0
174.188,4.859,-9.356,67.549,0.057,-0.036,-0.036,2.086,-1.496,-1.514,11.75,-0.652847,0.054762,0.868598,0.021703,-0.010499,-0.039071,15468,210,-837,-80,-45,-179,1,12.9866833,77.4789775,271.80,0.500,0.00,0.00,1.92,99.000,-62.597,84.191,-94.141,53.241,108.153,1,1,0,0,0,0,4.826,2.00,2853.17,0.00,0.012,4.859,-9.356,67.549,0,0
175.188,5.637,-9.785,67.833,0.000,-0.000,-0.000,2.122,-1.565,-1.240,11.97,-0.651903,0.046351,0.869941,0.007349,0.042424,-0.034054,15943,234,-912,62,79,-5,1,12.9866710,77.4790223,273.00,0.500,0.00,0.00,1.92,104.440,-63.971,85.049,-98.803,54.186,112.686,1,1,1,0,1,0,0.000,1.00,3371.86,0.00,0.009,5.637,-9.785,67.833,1,1
176.189,5.610,-9.764,67.853,0.032,-0.036,-0.031,1.436,-1.379,-1.724,12.41,-0.652721,0.024445,0.872041,0.020472,0.036831,0.018824,14794,483,-1875,110,298,198,1,12.9866552,77.4790445,275.90,0.000,0.00,0.00,1.92,106.484,-65.791,88.241,-100.874,56.028,115.390,1,1,0,0,0,0,0.000,1.00,3269.19,0.00,0.008,5.610,-9.764,67.853,0,0
177.191,5.557,-9.705,67.903,0.040,-0.036,-0.028,1.737,-1.830,-1.352,13.42,-0.667890,-0.021171,0.873801,0.020061,0.024322,0.022127,15708,-39,-1612,217,271,-12,1,12.9866232,77.4790678,283.20,0.000,0.00,0.00,1.92,108.669,-69.069,95.099,-103.112,59.365,118.980,1,1,0,0,0,0,2.111,2.00,3539.26,0.00,0.008,5.557,-9.705,67.903,0,0
178.200,5.453,-9.629,67.968,0.120,-0.060,-0.060,2.934,-0.668,-0.660,14.55,-0.686349,-0.093397,0.883631,0.025526,0.014832,0.008196,16871,1738,-74,-249,-3,69,1,12.9865982,77.4791005,287.40,0.000,0.00,0.00,1.92,111.898,-71.586,98.921,-106.445,61.957,123.163,1,1,0,0,0,0,3.121,2.00,3827.59,0.00,0.017,5.453,-9.629,67.968,0,0
179.201,5.373,-9.571,68.024,0.018,-0.013,-0.011,1.969,-1.913,-1.378,15.65,-0.695463,-0.152274,0.891576,-0.001054,0.030764,0.011848,15797,-187,-1988,415,92,180,1,12.9865792,77.4791423,290.10,0.000,0.00,0.00,1.93,114.144,-72.764,100.512,-108.771,63.193,125.795,1,1,0,0,0,0,4.122,2.00,3967.45,0.00,0.017,5.373,-9.571,68.024,0,0
180.202,5.610,-9.704,68.246,0.236,-0.150,-0.192,1.904,-1.594,-1.113,16.82,-0.703511,-0.208953,0.903235,0.014166,0.028942,0.015750,16031,359,-2325,-227,278,92,1,12.9865792,77.4791423,290.10,0.000,0.00,0.00,1.93,117.070,-74.081,102.180,-111.460,64.377,128.716,1,1,1,0,1,0,0.000,1.00,47.64,0.00,0.014,5.610,-9.704,68.246,0,0
181.203,6.123,-9.958,68.891,0.014,-0.014,-0.013,1.714,-1.078,-1.726,19.44,-0.733599,-0.404936,0.938773,-0.015565,0.031713,0.006739,14783,1142,-1887,99,251,-134,1,12.9865668,77.4791828,291.20,0.000,0.00,0.00,1.93,121.667,-75.469,103.221,-115.544,65.510,132.824,1,1,1,0,1,0,0.000,1.00,4425.10,0.00,0.012,6.123,-9.958,68.891,0,0
182.205,5.854,-9.691,69.171,0.056,-0.049,-0.037,1.791,-1.473,-1.604,21.21,-0.716030,-0.565620,0.988828,0.005269,0.022182,-0.009410,15306,396,-1912,-253,-189,-261,1,12.9865393,77.4792685,291.90,0.000,0.00,0.00,1.93,130.444,-78.352,103.798,-124.590,68.661,142.257,1,1,0,0,0,0,0.000,1.00,5042.99,0.00,0.011,5.854,-9.691,69.171,0,0
183.206,5.795,-9.661,69.200,0.267,-0.140,-0.153,2.278,-1.345,-1.952,22.20,-0.714392,-0.579111,0.998012,0.010230,0.009512,-0.019463,14971,284,-1425,126,260,-74,1,12.9865182,77.4793202,293.30,0.000,0.00,0.00,1.93,136.924,-81.048,105.415,-131.129,71.387,149.302,1,1,0,0,0,0,2.416,2.00,5553.29,0.00,0.010,5.795,-9.661,69.200,0,0
184.207,5.774,-9.649,69.211,0.506,-0.263,-0.331,2.025,-1.145,-1.772,23.37,-0.701832,-0.603436,1.008305,-0.008098,0.000691,-0.025537,14933,1080,-1799,-63,114,139,1,12.9865045,77.4793677,293.70,0.000,0.00,0.00,1.93,141.833,-82.386,105.647,-136.060,72.738,154.282,1,1,0,0,0,0,3.416,2.00,5914.38,0.00,0.008,5.774,-9.649,69.211,0,0
185.207,5.490,-9.518,69.399,0.062,-0.021,-0.040,2.349,-0.573,-1.334,25.85,-0.673118,-0.731097,1.039214,0.019495,0.037898,0.051155,15620,1601,-1262,-13,10,315,1,12.9864878,77.4794178,295.10,0.000,0.00,0.00,1.93,146.185,-83.892,106.873,-140.695,74.374,159.143,1,1,0,0,0,0,4.416,2.00,6291.41,0.00,0.006,5.490,-9.518,69.399,0,0
186.208,6.121,-9.862,69.885,0.000,-0.000,-0.000,2.074,-1.489,-1.601,28.15,-0.696374,-0.821592,1.055953,0.000054,0.022251,0.050252,15434,633,-2075,-270,-227,155,1,12.9864708,77.4794695,297.70,0.000,0.00,0.00,1.93,149.051,-84.858,108.082,-142.930,74.996,161.411,1,1,1,0,1,0,0.000,1.00,73.83,0.00,0.005,6.126,-9.865,69.886,1,1
187.209,6.667,-10.148,70.225,0.032,-0.015,-0.021,2.588,-1.108,-1.219,28.77,-0.705810,-0.846568,1.061380,0.014881,0.022151,0.046941,16120,1192,-1363,3,74,159,1,12.9864708,77.4794695,297.70,0.000,0.00,0.00,1.93,152.643,-86.061,109.782,-145.976,75.914,164.536,1,1,1,0,1,0,0.000,1.00,6738.69,0.00,0.003,6.667,-10.148,70.225,0,0
188.210,6.636,-10.131,70.245,0.029,-0.014,-0.015,2.469,-1.204,-1.444,29.36,-0.713093,-0.867910,1.066704,0.004825,-0.007517,0.017728,15759,981,-1612,-98,-104,44,1,12.9864488,77.4795275,300.40,0.000,0.00,0.00,1.62,159.295,-88.656,112.618,-152.659,78.525,171.671,1,1,0,0,0,0,0.000,1.00,9927.88,0.00,0.000,6.636,-10.131,70.245,0,0
189.210,6.579,-10.104,70.283,0.211,-0.073,-0.134,2.645,-0.940,-1.963,30.84,-0.724148,-0.910028,1.077581,0.003658,0.005399,0.024743,15009,819,-1438,216,9,362,1,12.9855710,77.4798122,825.00,0.000,0.00,0.00,1.62,189.450,-185.495,636.894,-182.871,175.391,253.385,1,1,0,0,0,0,2.706,2.00,109121.44,0.00,0.099,6.579,-10.104,70.283,0,0
190.210,6.383,-10.040,70.399,0.177,-0.059,-0.121,3.287,-0.508,-2.200,33.82,-0.768283,-1.052772,1.110250,0.013690,0.018519,0.051033,14945,981,-474,222,630,186,1,12.9855533,77.4798805,826.20,0.000,0.00,0.00,1.64,197.761,-187.692,638.240,-191.378,177.652,261.124,1,1,0,0,0,0,3.706,2.00,108745.84,0.00,0.098,6.383,-10.040,70.399,0,0
191.211,6.494,-10.084,70.327,1.451,-0.414,-0.839,3.466,-1.054,-1.204,36.79,-0.826370,-1.210696,1.154684,0.002327,-0.011852,0.044843,16685,1081,-2100,30,779,-88,1,12.9855322,77.4799517,829.80,0.000,0.00,0.00,1.64,204.586,-189.788,641.694,-198.093,179.704,267.459,1,1,0,0,0,0,4.707,2.00,110757.33,0.00,0.097,6.494,-10.084,70.327,0,0
192.212,5.685,-10.117,72.741,0.065,-0.005,-0.036,3.253,-0.241,-1.702,43.18,-0.860639,-1.753706,1.327661,0.011612,-0.045958,0.020220,15712,1218,-1762,-108,-405,-109,1,12.9855120,77.4800238,831.60,0.000,0.00,0.00,1.64,212.410,-192.023,643.494,-206.725,181.906,275.363,1,1,1,0,1,0,0.000,1.00,1492.02,0.00,0.097,5.685,-10.117,72.741,0,0
193.214,5.414,-10.140,73.216,0.281,-0.017,-0.171,2.512,-0.015,-2.128,45.46,-0.746937,-1.927322,1.402605,-0.006509,0.000461,0.000775,14623,1068,-1837,-815,-483,-201,1,12.9855120,77.4800238,831.60,0.000,0.00,0.00,1.64,212.410,-192.023,643.494,-206.996,181.883,275.552,1,1,1,0,1,0,0.000,1.00,111947.38,0.00,0.098,5.414,-10.140,73.216,0,0
194.215,5.236,-10.144,73.327,0.153,-0.003,-0.092,2.057,0.274,-2.288,47.54,-0.673608,-2.000000,1.430472,-0.001602,0.019366,0.019181,14000,1268,-2075,-105,-24,39,1,12.9854958,77.4800965,835.10,0.000,0.00,0.00,1.46,220.298,-193.816,646.993,-215.062,183.671,282.819,1,1,0,0,0,0,0.000,1.00,135481.88,0.00,0.095,5.236,-10.144,73.327,0,0
195.215,5.190,-10.146,73.356,0.362,0.007,-0.223,3.288,0.067,-1.817,48.96,-0.655862,-1.999857,1.440282,0.035580,-0.006513,0.028042,15901,447,-1388,206,377,-2,1,12.9854792,77.4801742,835.60,0.000,0.00,0.00,1.46,228.729,-195.653,647.493,-223.539,185.507,290.486,1,1,0,0,0,0,2.999,2.00,137316.78,0.00,0.094,5.190,-10.146,73.356,0,0
196.216,4.974,-10.153,73.499,0.112,0.003,-0.073,2.638,0.012,-1.979,51.95,-0.606638,-2.000000,1.474047,0.001277,0.034487,0.024640,14947,1068,-2338,-23,284,131,1,12.9854447,77.4803402,837.10,0.000,0.00,0.00,1.25,246.741,-199.470,648.992,-241.767,189.317,307.070,1,1,0,0,0,0,4.000,2.00,174950.81,0.00,0.093,4.974,-10.153,73.499,0,0
197.217,4.890,-10.156,73.553,0.000,-0.000,-0.000,3.206,-0.295,-2.258,53.24,-0.590476,-1.999998,1.489932,-0.003068,0.022589,0.027089,15300,-51,-2238,-137,58,-19,1,12.9854280,77.4804285,838.70,0.000,0.00,0.00,1.25,256.322,-201.317,650.592,-251.432,191.162,315.849,1,1,0,0,0,0,5.001,2.00,178302.52,0.00,0.091,4.890,-10.156,73.553,1,0
198.218,5.322,-10.468,75.412,0.724,0.005,-0.500,3.787,-0.150,-1.192,54.80,-0.581558,-1.999925,1.501953,-0.008076,0.013512,0.011697,17087,932,-2387,312,582,0,1,12.9854117,77.4805187,840.60,0.000,0.00,0.00,1.25,266.109,-203.121,652.491,-260.788,192.653,324.230,1,1,1,0,1,0,0.000,1.00,180875.55,0.00,0.090,5.322,-10.468,75.412,0,0
199.219,4.963,-10.483,75.651,0.000,0.000,-0.000,3.397,0.623,-2.411,58.68,-0.518153,-1.999882,1.565107,-0.022292,-0.009152,0.017551,14999,1081,-1487,-26,-68,41,1,12.9853947,77.4806078,842.00,0.000,0.00,0.00,1.25,275.777,-205.002,653.891,-270.814,194.519,333.434,1,1,0,0,0,0,0.000,1.00,184358.47,0.00,0.086,4.963,-10.483,75.651,1,0
200.221,4.834,-10.492,75.736,0.000,-0.000,-0.000,4.447,-0.041,-2.370,60.41,-0.503869,-1.999840,1.599392,0.006973,0.004262,-0.010030,16412,-275,-1550,67,100,-70,1,12.9853947,77.4806078,842.00,0.000,0.00,0.00,1.25,275.777,-205.002,653.891,-270.943,194.509,333.533,1,1,0,0,0,0,2.292,2.00,184375.12,0.00,0.083,4.834,-10.492,75.736,1,0
201.222,4.676,-10.495,75.840,0.005,0.000,-0.005,3.263,0.252,-3.150,62.41,-0.484038,-1.999970,1.639336,-0.003802,0.019490,-0.018887,14062,285,-1900,-95,94,-114,1,12.9853767,77.4806993,844.00,0.000,0.00,0.00,1.25,285.706,-206.993,655.890,-281.030,196.498,342.913,1,1,0,0,0,0,3.293,2.00,188272.52,0.00,0.082,4.676,-10.495,75.840,0,0
202.222,4.571,-10.502,75.909,0.147,0.005,-0.092,3.143,0.183,-2.849,64.31,-0.474600,-1.999960,1.668027,0.003736,0.004811,-0.014117,14226,744,-2477,-43,32,-21,1,12.9853438,77.4808803,846.60,0.000,0.00,0.00,1.25,305.345,-210.633,658.489,-300.775,200.131,361.273,1,1,0,0,0,0,4.294,2.00,195707.59,0.00,0.080,4.571,-10.502,75.909,0,0
203.223,4.662,-10.637,76.715,0.000,0.000,-0.000,4.196,0.297,-1.879,66.73,-0.467725,-1.999768,1.695767,0.029781,-0.010000,-0.012377,16513,1131,-2539,127,57,-93,1,12.9853282,77.4809692,847.30,0.000,0.00,0.00,1.25,314.992,-212.359,659.189,-310.329,201.722,370.130,1,1,1,0,1,0,0.000,1.00,3033.72,0.00,0.077,4.662,-10.637,76.715,1,1
