time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
254.878,-0.402,1.485,-3.451,-0.503,1.402,-0.495,-0.631,0.271,0.413,-121.85,-0.017112,-0.052172,0.026068,0.005014,0.028795,-0.001386,16052,304,4519,38,-19,54,1,12.9880000,77.4750000,873.40,0.000,0.00,0.00,2.43,0.000,0.000,-3.080,-0.402,1.485,1.538,1,1,1,0,0,0,0.000,1.00,0.40,0.00,0.079,-0.402,1.485,-3.451,0,0
255.879,-0.744,1.525,-3.734,-1.241,1.505,-0.545,-1.048,0.384,-0.194,-106.10,-0.022913,-0.056782,0.025505,0.006067,0.031086,-0.002180,15039,1124,4169,54,41,62,1,12.9880000,77.4750000,873.10,0.000,0.00,0.00,2.43,0.000,0.000,-3.340,-0.744,1.525,1.697,1,1,1,0,0,0,0.000,1.00,0.47,0.00,0.079,-0.744,1.525,-3.734,0,0
256.884,-1.493,1.634,-4.071,-2.059,1.474,-0.693,-0.522,0.176,-0.877,-80.82,-0.028938,-0.062050,0.025680,0.007316,0.033359,-0.003170,13339,2892,4182,661,953,961,1,12.9880000,77.4750000,873.10,0.000,0.00,0.00,2.43,-0.000,0.000,-3.520,-1.493,1.634,2.213,1,1,1,0,0,0,0.000,1.00,0.80,0.00,0.081,-1.493,1.634,-4.071,0,0
257.885,-2.123,1.709,-4.164,-2.488,1.669,-0.388,-1.901,0.127,-0.708,-18.82,-0.038998,-0.066971,0.024854,0.009404,0.035591,-0.003954,14615,-555,3831,2783,-1185,3324,1,12.9880000,77.4750000,873.10,0.000,0.00,0.00,2.43,-0.000,0.000,-3.498,-2.123,1.709,2.725,1,1,1,0,0,0,0.000,1.00,1.23,0.00,0.077,-2.123,1.709,-4.164,0,0
258.885,-3.261,2.487,-4.321,-4.530,3.096,-0.816,-3.255,2.335,-0.778,77.14,-0.058066,-0.061202,0.028337,0.013248,0.037462,-0.004875,14814,1897,5646,711,1216,5862,1,12.9880000,77.4750000,873.00,0.000,0.00,0.00,2.43,0.000,-0.000,-3.615,-3.261,2.487,4.101,1,1,1,0,0,0,0.000,1.00,2.60,0.00,0.075,-3.261,2.487,-4.321,0,0
259.886,-5.162,4.049,-4.734,-6.110,4.443,-1.140,-2.581,1.681,-0.234,-164.24,-0.077066,-0.010548,0.035978,0.018702,0.040299,-0.008324,15027,1934,5972,874,-903,7013,1,12.9880000,77.4750000,872.80,0.000,0.00,0.00,2.43,-0.000,-0.000,-3.830,-5.162,4.049,6.560,1,1,1,0,0,0,0.000,1.00,6.75,0.00,0.074,-5.162,4.049,-4.734,0,0
260.887,-6.395,5.390,-4.867,-5.279,5.139,-0.842,-1.310,1.369,-1.349,-74.68,-0.053965,0.095222,0.040379,0.024977,0.044670,-0.015411,13116,-2345,4956,-52,85,1354,1,12.9880000,77.4750000,872.60,0.000,0.00,0.00,2.43,0.000,-0.000,-4.024,-6.395,5.390,8.364,1,1,1,0,0,0,0.000,1.00,11.36,0.00,0.072,-6.395,5.390,-4.867,0,0
261.888,-6.075,6.762,-4.846,-3.565,6.297,-0.846,-0.012,2.755,-0.900,-44.43,0.007290,0.200173,0.039722,0.031962,0.048068,-0.024003,14778,-443,3305,78,94,25,1,12.9880000,77.4750000,872.50,0.000,0.00,0.00,2.43,0.000,0.000,-4.092,-6.075,6.762,9.090,1,1,1,0,0,0,0.000,1.00,13.53,0.00,0.071,-6.075,6.762,-4.846,0,0
262.889,-5.293,9.202,-5.041,-2.168,7.946,-1.108,0.129,3.218,-1.087,-23.85,0.065812,0.270428,0.037689,0.038349,0.048873,-0.031752,14729,-231,3304,-680,-88,466,1,12.9880000,77.4750000,872.50,0.000,0.00,0.00,2.43,0.000,0.000,-4.103,-5.293,9.202,10.616,1,1,1,0,0,0,0.000,1.00,16.14,0.00,0.071,-5.293,9.202,-5.041,0,0
263.890,-7.118,18.695,-6.414,-1.290,10.953,-1.663,1.387,2.660,-0.828,-4.30,0.065812,0.270428,0.037689,0.038349,0.048873,-0.031752,14454,-803,5583,1059,-533,-234,1,12.9880000,77.4750000,872.50,0.000,0.00,0.00,2.43,0.000,0.000,-4.100,-7.118,18.695,20.005,1,1,0,0,0,0,0.000,1.00,56.52,0.00,0.070,-7.118,18.695,-6.414,0,0
264.890,-7.862,31.166,-8.375,-0.229,14.083,-2.277,0.045,3.365,-0.020,14.94,0.065812,0.270428,0.037689,0.038349,0.048873,-0.031752,16429,-977,3980,-407,248,222,1,12.9870000,77.4750000,872.30,0.000,0.00,0.00,2.43,-0.000,-110.646,-4.301,-7.862,141.812,142.030,1,1,0,0,0,0,2.171,2.00,2747.91,0.00,0.069,-7.862,31.166,-8.375,0,0
265.891,-8.005,47.091,-11.033,0.019,17.832,-3.082,0.355,4.634,-0.749,35.47,0.065812,0.270428,0.037689,0.038349,0.048873,-0.031752,15792,391,5244,505,-263,-109,1,12.9870000,77.4750000,871.90,0.000,0.00,0.00,2.43,0.000,-110.646,-4.760,-8.005,157.737,157.940,1,1,0,0,0,0,3.172,2.00,3042.82,0.00,0.068,-8.005,47.091,-11.033,0,0
266.892,-7.719,66.989,-14.604,0.475,21.938,-4.045,0.499,4.405,-1.845,57.11,0.065812,0.270428,0.037689,0.038349,0.048873,-0.031752,13682,-480,5944,-660,200,389,1,12.9870000,77.4750000,871.40,0.000,0.00,0.00,2.43,0.000,-110.646,-5.276,-7.719,177.634,177.802,1,1,0,0,0,0,4.174,2.00,3327.09,0.00,0.067,-7.719,66.989,-14.604,0,0
267.894,3.154,88.587,-18.542,3.637,25.886,-5.059,-0.354,4.727,-0.322,72.70,0.075118,0.289399,0.037963,0.041840,0.045507,-0.030835,16681,677,4593,-32,150,-17,1,12.9870000,77.4760000,870.80,0.000,0.00,0.00,2.43,108.505,-110.645,-5.802,-105.352,199.233,225.372,1,1,1,0,1,0,0.000,1.00,86.55,0.00,0.065,3.154,88.587,-18.542,0,0
268.895,36.472,105.586,-21.676,12.208,28.608,-6.076,2.197,4.061,-2.246,78.06,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,13618,-1785,4593,180,525,-146,1,12.9870000,77.4760000,870.60,0.000,0.00,0.00,2.23,108.505,-110.645,-5.942,-72.033,216.231,227.914,1,1,1,0,1,0,0.000,1.00,4054.21,0.00,0.064,36.472,105.586,-21.676,0,0
269.895,49.388,136.426,-28.328,13.463,33.016,-7.287,0.597,4.189,-0.792,93.98,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15745,-107,3980,541,-288,-265,1,12.9870000,77.4760000,872.60,0.000,0.00,0.00,2.23,108.505,-110.645,-5.212,-59.118,247.071,254.045,1,1,0,0,0,0,0.000,1.00,4024.30,0.00,0.063,49.388,136.426,-28.328,0,0
270.896,63.342,171.681,-36.220,14.336,37.278,-8.357,1.026,3.526,-0.737,110.22,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15545,-1126,3429,66,621,71,1,12.9870000,77.4760000,872.60,0.000,0.00,0.00,2.23,108.505,-110.645,-3.855,-45.163,282.326,285.915,1,1,0,0,0,0,2.466,2.00,3998.64,0.00,0.064,63.342,171.681,-36.220,0,0
271.897,77.878,210.914,-44.965,14.600,41.030,-9.143,1.223,3.921,-0.675,127.13,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15758,-2580,3780,1044,1386,-338,1,12.9870000,77.4760000,874.60,0.000,0.00,0.00,2.23,108.505,-110.645,-1.765,-30.627,321.560,323.015,1,1,0,0,0,0,3.467,2.00,3977.92,0.00,0.063,77.878,210.914,-44.965,0,0
272.897,92.663,253.870,-54.558,14.969,44.796,-10.045,0.027,2.953,-0.116,142.09,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,16070,391,3730,-934,-160,200,1,12.9870000,77.4760000,875.60,0.000,0.00,0.00,2.23,108.505,-110.645,-0.855,-15.842,364.516,364.860,1,1,0,0,0,0,4.467,2.00,3981.12,0.00,0.060,92.663,253.870,-54.558,0,0
273.898,107.827,300.374,-64.819,15.611,48.020,-10.473,1.837,3.804,0.650,156.92,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,18221,-1984,2028,106,-835,-99,1,12.9870000,77.4760000,876.60,0.000,0.00,0.00,2.23,108.505,-110.645,0.116,-0.679,411.019,411.020,1,1,0,0,1,0,5.467,2.00,315.75,0.00,0.058,107.827,300.374,-64.819,0,0
274.899,123.912,350.062,-75.622,16.455,51.281,-11.156,1.354,3.139,-0.522,169.02,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15795,441,2878,-74,334,-259,1,12.9870000,77.4760000,877.30,0.000,0.00,0.00,2.23,108.505,-110.645,0.642,15.407,460.707,460.965,1,1,0,0,1,0,6.469,2.00,386.95,0.00,0.056,123.912,350.062,-75.622,0,0
275.900,140.184,401.450,-86.772,16.075,51.404,-11.146,1.090,2.514,-2.046,-177.46,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,12881,503,3204,-126,491,-101,1,12.9870000,77.4760000,876.70,0.000,0.00,0.00,2.23,108.505,-110.645,0.299,31.679,512.096,513.075,1,1,0,0,1,0,7.469,2.00,464.01,0.00,0.055,140.184,401.450,-86.772,0,0
276.901,156.150,452.933,-97.944,15.734,51.504,-11.170,0.279,2.680,-1.106,-154.24,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,14383,-32,3417,-108,-254,437,1,12.9870000,77.4760000,876.70,0.000,0.00,0.00,2.23,108.505,-110.645,0.066,47.645,563.578,565.589,1,1,0,0,1,0,8.470,2.00,542.44,0.00,0.055,156.150,452.933,-97.944,0,0
277.902,171.791,504.587,-108.974,15.597,51.595,-10.938,1.465,1.901,-0.171,-129.32,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15420,1485,4643,82,-49,267,1,12.9870000,77.4760000,875.80,0.000,0.00,0.00,2.23,108.505,-110.645,-0.887,63.286,615.233,618.479,1,1,0,0,1,0,9.472,2.00,620.56,0.00,0.055,171.791,504.587,-108.974,0,0
278.903,187.545,556.216,-119.823,15.987,51.518,-10.741,1.421,1.957,-0.607,-105.88,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,14832,43,4555,471,352,-5,1,12.9870000,77.4760000,874.90,0.000,0.00,0.00,2.23,108.505,-110.645,-1.827,79.039,666.862,671.529,1,1,0,0,1,0,10.473,3.00,696.97,0.00,0.052,187.545,556.216,-119.823,0,0
279.904,203.902,607.672,-130.510,16.763,51.285,-10.670,2.735,1.629,0.037,-83.42,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15758,925,6207,-5,-587,52,1,12.9870000,77.4760000,873.80,0.000,0.00,0.00,2.22,108.505,-110.645,-2.968,95.397,718.317,724.624,1,1,0,0,1,0,11.474,3.00,774.29,0.00,0.050,203.902,607.672,-130.510,0,0
280.905,221.159,658.842,-141.190,17.688,50.966,-10.706,1.697,3.375,-1.327,-61.98,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,14720,-281,3254,664,-188,-15,1,12.9870000,77.4770000,871.60,0.000,0.00,0.00,2.22,217.010,-110.645,-5.005,4.149,769.487,769.498,1,1,0,0,1,0,12.474,3.00,860.98,0.00,0.048,221.159,658.842,-141.190,0,0
281.905,239.218,709.708,-151.945,18.430,50.681,-10.805,2.565,3.948,-0.422,-43.15,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,16634,217,4154,-416,-149,224,1,12.9870000,77.4770000,870.70,0.000,0.00,0.00,2.22,217.010,-110.645,-5.635,22.208,820.353,820.654,1,1,0,0,1,0,13.475,3.00,919.85,0.00,0.047,239.218,709.708,-151.945,0,0
282.907,258.136,760.277,-162.877,19.440,50.261,-10.997,3.133,3.495,-1.214,-26.00,0.098346,0.368873,0.040191,0.049142,0.037676,-0.027176,15222,-244,4968,-642,-612,231,1,12.9870000,77.4770000,872.80,0.000,0.00,0.00,1.50,217.010,-110.645,-5.110,41.125,870.922,871.892,1,1,0,0,1,0,14.476,3.00,1489.69,0.00,0.046,258.136,760.277,-162.877,0,0
283.908,223.058,-95.926,-6.917,20.670,49.696,-11.316,2.387,3.568,-1.959,-12.64,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,14082,-107,3554,-99,270,205,1,12.9870000,77.4770000,872.80,0.000,0.00,0.00,1.50,217.010,-110.645,-3.820,6.047,14.719,15.913,1,1,1,0,1,1,0.000,1.00,53.93,0.00,0.046,223.058,-95.926,-6.917,0,0
284.909,244.312,-46.423,-18.399,21.714,49.183,-11.602,2.912,3.854,-0.871,3.82,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15883,-604,4944,-264,-200,4,1,12.9870000,77.4770000,873.40,0.000,0.00,0.00,1.50,217.010,-110.645,-3.137,27.301,64.222,69.784,1,1,0,0,0,0,0.000,1.00,864.82,0.00,0.043,244.312,-46.423,-18.399,0,0
285.911,266.324,2.713,-30.110,22.126,48.937,-11.857,2.450,4.277,-1.491,20.84,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15123,-754,4529,-141,591,86,1,12.9870000,77.4770000,874.00,0.000,0.00,0.00,1.50,217.011,-110.645,-2.512,49.313,113.357,123.619,1,1,0,0,0,0,2.249,2.00,1448.66,0.00,0.043,266.324,2.713,-30.110,0,0
286.911,288.563,51.575,-42.139,22.294,48.784,-12.168,1.754,4.388,-0.226,38.60,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,17110,-704,3392,-397,81,-3,1,12.9870000,77.4770000,874.20,0.000,0.00,0.00,1.50,217.011,-110.645,-2.383,71.552,162.220,177.300,1,1,0,0,0,0,3.249,2.00,1722.39,0.00,0.042,288.563,51.575,-42.139,0,0
287.913,310.836,100.427,-54.490,22.150,48.769,-12.486,2.526,4.505,-2.084,57.02,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,14286,-1462,5055,-320,-41,-75,1,12.9870000,77.4770000,874.50,0.000,0.00,0.00,1.50,217.011,-110.645,-2.090,93.826,211.072,230.986,1,1,0,0,0,0,4.251,2.00,1920.80,0.00,0.043,310.836,100.427,-54.490,0,0
288.913,332.774,149.288,-67.101,21.665,48.929,-12.713,1.614,4.549,-0.686,76.06,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,16422,-1039,3730,-6,586,197,1,12.9870000,77.4770000,874.60,0.000,0.00,0.00,1.50,217.011,-110.645,-2.030,115.763,259.933,284.546,1,1,0,0,1,0,5.251,2.00,302.61,0.00,0.042,332.774,149.288,-67.101,0,0
289.914,354.081,198.380,-79.906,20.898,49.224,-12.854,0.713,4.172,-1.435,94.85,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,14924,-181,3040,-465,-29,135,1,12.9870000,77.4770000,874.60,0.000,0.00,0.00,1.50,217.011,-110.645,-2.000,137.071,309.025,338.060,1,1,0,0,1,0,6.251,2.00,396.35,0.00,0.041,354.081,198.380,-79.906,0,0
290.914,374.585,247.801,-92.756,20.092,49.555,-12.869,0.514,4.111,-0.877,113.62,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15749,-169,2815,-193,-132,0,1,12.9860000,77.4770000,875.40,0.000,0.00,0.00,1.50,217.011,-221.290,-1.208,157.574,469.092,494.850,1,1,0,0,1,0,7.252,2.00,758.25,0.00,0.041,374.585,247.801,-92.756,0,0
291.915,394.179,297.602,-105.653,19.026,49.963,-12.914,0.384,4.194,-0.812,129.67,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15837,-851,3266,-460,66,-35,1,12.9860000,77.4780000,875.30,0.000,0.00,0.00,1.39,325.517,-221.289,-1.312,68.662,518.891,523.414,1,1,0,0,1,0,8.253,2.00,802.34,0.00,0.040,394.179,297.602,-105.653,0,0
292.916,412.506,347.902,-118.604,17.527,50.494,-12.969,-0.597,3.979,-1.049,144.19,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15114,-193,4353,443,-216,-161,1,12.9860000,77.4780000,875.40,0.000,0.00,0.00,1.39,325.517,-221.289,-1.197,86.989,569.192,575.800,1,1,0,0,1,0,9.254,2.00,888.15,0.00,0.041,412.506,347.902,-118.604,0,0
293.918,429.218,398.753,-131.602,15.871,51.046,-12.937,-0.113,3.866,0.392,158.15,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,17226,80,4754,-253,-526,4,1,12.9860000,77.4780000,875.60,0.000,0.00,0.00,1.39,325.517,-221.289,-1.003,103.701,620.042,628.654,1,1,0,0,1,0,10.256,3.00,979.53,0.00,0.041,429.218,398.753,-131.602,0,0
294.919,444.471,450.056,-144.626,14.585,51.429,-12.936,0.985,3.130,0.089,174.43,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,16728,-280,2952,-400,-359,62,1,12.9860000,77.4780000,875.80,0.000,0.00,0.00,1.39,325.517,-221.289,-0.869,118.954,671.345,681.802,1,1,0,0,1,0,11.257,3.00,1071.92,0.00,0.040,444.471,450.056,-144.626,0,0
295.919,458.673,501.616,-157.521,13.850,51.658,-12.831,0.513,2.354,-0.194,-167.33,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15365,1312,4829,120,-166,237,1,12.9860000,77.4780000,875.90,0.000,0.00,0.00,1.33,325.517,-221.289,-0.763,133.156,722.905,735.066,1,1,0,0,1,0,12.257,3.00,1202.12,0.00,0.038,458.673,501.616,-157.521,0,0
296.921,472.407,553.416,-170.274,13.673,51.754,-12.633,0.960,2.631,0.086,-141.96,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,16078,318,4929,-188,136,299,1,12.9860000,77.4780000,875.90,0.000,0.00,0.00,1.33,325.517,-221.289,-0.706,146.890,774.705,788.508,1,1,0,0,1,0,13.259,3.00,1269.47,0.00,0.036,472.407,553.416,-170.274,0,0
297.923,486.243,605.235,-182.836,14.052,51.693,-12.467,1.493,2.875,-0.415,-116.24,0.103925,0.375364,0.042567,0.049345,0.038133,-0.025895,15728,-342,3915,-99,181,181,1,12.9860000,77.4780000,875.70,0.000,0.00,0.00,1.33,325.517,-221.289,-0.938,160.725,826.524,842.006,1,1,0,0,1,0,14.260,3.00,1313.47,0.00,0.035,486.243,605.235,-182.836,0,0
298.924,326.722,-217.034,-1.667,14.451,51.059,-12.181,1.608,2.677,0.179,-93.64,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,16590,-491,4203,-106,41,211,1,12.9860000,77.4780000,875.90,0.000,0.00,0.00,1.33,325.517,-221.289,-0.705,1.205,4.256,4.423,1,1,1,0,1,1,0.000,1.00,8.50,0.00,0.033,326.722,-217.034,-1.667,0,0
299.924,341.578,-165.552,-13.904,15.086,51.466,-12.194,1.854,2.408,0.417,-72.83,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,16716,-329,5180,-255,-9,26,1,12.9860000,77.4780000,875.90,0.000,0.00,0.00,1.33,325.517,-221.289,-0.713,16.060,55.738,58.005,1,1,0,0,0,0,0.000,1.00,835.96,0.00,0.031,341.578,-165.552,-13.904,0,0
300.925,356.955,-114.086,-26.051,15.619,51.333,-12.081,1.755,3.297,-0.748,-53.38,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,15577,19,3428,-276,40,104,1,12.9860000,77.4780000,875.90,0.000,0.00,0.00,1.33,325.517,-221.289,-0.712,31.438,107.204,111.718,1,1,0,0,0,0,2.034,2.00,1780.00,0.00,0.030,356.955,-114.086,-26.051,0,0
301.926,372.944,-62.817,-38.127,16.392,51.097,-12.058,2.247,3.365,-0.671,-34.03,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,15853,-143,3778,-248,329,263,1,12.9860000,77.4780000,876.70,0.000,0.00,0.00,1.33,325.517,-221.289,-0.152,47.427,158.473,165.417,1,1,0,0,0,0,3.035,2.00,2340.24,0.00,0.028,372.944,-62.817,-38.127,0,0
302.927,389.869,-11.839,-50.232,17.500,50.709,-12.138,3.414,3.562,-1.029,-11.40,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,15466,-205,5830,-462,125,325,1,12.9860000,77.4780000,876.70,0.000,0.00,0.00,1.33,325.517,-221.289,0.128,64.352,209.451,219.114,1,1,0,0,0,0,4.036,2.00,2663.56,0.00,0.026,389.869,-11.839,-50.232,0,0
303.929,408.075,38.681,-62.496,18.860,50.167,-12.354,2.826,3.320,-0.947,8.60,0.104147,0.375415,0.044907,0.050155,0.038848,-0.025829,15416,-1386,4742,112,44,202,1,12.9860000,77.4790000,876.90,0.000,0.00,0.00,1.29,434.023,-221.288,0.281,-25.948,259.969,261.260,1,1,0,0,1,0,5.038,2.00,348.94,0.00,0.025,408.075,38.681,-62.496,0,0
