lat,lon,source
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997786502255433,77.47838824884288,EKF
12.997788147140339,77.47838966823868,EKF
12.997786502256844,77.478388912453,EKF
12.997786167851688,77.47838910599208,EKF
12.997785282139601,77.47839090324605,EKF
12.997785770269997,77.4783849125158,EKF
12.997786945237275,77.47838134572923,EKF
12.997783501764074,77.47838741022196,EKF
12.997783546953473,77.47838740100603,EKF
12.997783546953473,77.47838740100603,EKF
12.997783546953473,77.47838740100603,EKF
12.997783546953473,77.47838740100603,EKF
12.997783321014714,77.47838730884979,EKF
12.997783456571185,77.47838762220017,EKF
12.997783456571185,77.47838762220017,EKF
12.997783456571185,77.47838762220017,EKF
12.997783456571305,77.47838761298365,EKF
12.997783456571426,77.4783876037671,EKF
12.997783456571023,77.47838761298311,EKF
12.997783465608519,77.47838764063286,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570664,77.47838764063275,EKF
12.997783456570382,77.4783876406322,EKF
12.997783456570382,77.4783876406322,EKF
12.997783456570382,77.4783876406322,EKF
12.997783456570382,77.4783876406322,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570502,77.47838763141566,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.997783456570222,77.47838763141513,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.99778345657034,77.4783876221986,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
12.997783447532488,77.47838762219847,EKF
