time_s,E,N,U,V_E,V_N,V_U,A_E,A_N,A_U,yaw_deg,ba_x,ba_y,ba_z,bg_x,bg_y,bg_z,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gnss_fix,lat_deg,lon_deg,alt_m,speed_mps,course_deg,yaw_enu_deg,hdop,gnss_E,gnss_N,gnss_U,err_E,err_N,err_H,gnss_present,gnss_valid,gnss_used_pos,gnss_used_vel,reacq_active,snap_applied,outage_s,qscale,nis_pos,nis_vel,gnss_meas_age_s,pred_E,pred_N,pred_U,zupt_active,anchor_active
112.426,1.335,0.113,-2.121,-0.046,0.017,-0.007,-1.445,0.169,-0.991,15.51,-0.024842,0.329924,0.104189,0.032585,0.012448,0.008085,14422,875,1443,370,-187,40,1,12.9813985,77.5347302,904.40,0.000,0.00,0.00,1.99,299.508,-68.649,540.859,-298.173,68.762,305.999,1,1,0,0,1,0,11.911,3.00,980.81,0.00,0.086,1.335,0.113,-2.121,0,0
113.427,1.224,0.102,-2.133,-0.000,0.004,-0.006,0.142,1.188,0.114,16.86,-0.062397,0.368495,0.096663,-0.006023,0.025183,0.029716,15371,2218,5111,-196,-2,208,1,12.9813985,77.5347302,904.40,0.000,0.00,0.00,1.99,296.493,-67.002,540.896,-295.269,67.104,302.798,1,1,0,0,1,0,12.912,3.00,976.14,0.00,0.083,1.224,0.102,-2.133,0,0
114.429,1.237,0.099,-2.135,-0.008,0.001,-0.008,-1.131,0.791,0.271,16.69,-0.058552,0.359043,0.093472,-0.032143,-0.010208,0.036003,15986,2717,3458,-260,271,51,1,12.9814515,77.5346137,903.20,0.000,0.00,0.00,1.99,284.183,-61.319,539.693,-282.946,61.417,289.535,1,1,0,0,1,0,13.913,3.00,953.00,0.00,0.082,1.237,0.099,-2.135,0,0
115.430,1.233,0.103,-2.136,-0.014,-0.003,-0.007,-1.380,-0.622,-0.703,16.87,-0.061108,0.361864,0.091989,-0.019138,-0.007907,0.027595,14910,614,1543,441,-266,202,1,12.9814780,77.5345505,901.80,0.000,0.00,0.00,1.99,276.228,-57.917,538.070,-274.995,58.020,281.049,1,1,0,0,1,0,14.914,3.00,936.34,0.00,0.081,1.233,0.103,-2.136,0,0
116.431,272.637,-56.551,536.737,-0.007,-0.004,-0.001,-0.327,0.056,-0.581,17.69,-0.064887,0.404640,0.085341,0.029350,-0.028369,0.028041,14734,1148,2633,149,-384,243,1,12.9815043,77.5344818,899.30,0.000,0.00,0.00,1.99,269.870,-55.477,535.794,2.767,-1.074,2.968,1,1,1,0,1,1,0.000,1.00,2.79,0.00,0.081,272.637,-56.551,536.737,0,0
117.432,271.358,-56.052,536.303,-0.008,0.007,0.009,-0.960,0.695,0.410,17.72,-0.074052,0.414729,0.085470,0.033799,-0.021459,0.024612,16487,1895,2282,-96,-224,-81,1,12.9815317,77.5344020,897.70,0.000,0.00,0.00,1.99,261.211,-52.445,534.194,10.146,-3.607,10.768,1,1,1,0,0,0,0.000,1.00,28.52,0.00,0.081,271.358,-56.052,536.303,0,0
118.433,271.335,-56.015,536.310,0.005,0.006,0.001,-0.107,0.306,0.138,19.51,-0.071766,0.402040,0.081107,-0.017330,-0.028157,0.022480,15911,1310,2833,-84,-143,19,1,12.9815540,77.5343140,895.40,0.000,0.00,0.00,1.99,251.663,-49.978,531.895,19.672,-6.038,20.578,1,1,0,0,0,0,0.000,1.00,105.15,0.00,0.081,271.335,-56.015,536.310,0,0
119.433,271.340,-56.020,536.312,0.007,0.003,-0.006,0.380,-0.316,-1.429,18.46,-0.074771,0.402687,0.080329,-0.004979,-0.020182,0.010051,13410,-33,2320,495,-192,31,1,12.9815540,77.5343140,895.40,0.000,0.00,0.00,1.99,251.663,-49.978,531.895,19.678,-6.042,20.584,1,1,0,0,0,0,2.382,2.00,104.98,0.00,0.077,271.340,-56.020,536.312,0,0
120.434,271.351,-56.009,536.313,-0.000,-0.001,0.001,-0.014,-0.166,0.406,19.13,-0.079337,0.398274,0.080994,-0.030292,0.018258,0.022465,16399,253,3134,-633,49,159,1,12.9816047,77.5341500,893.20,0.000,0.00,0.00,1.99,233.867,-44.368,529.696,37.484,-11.641,39.250,1,1,0,0,0,0,3.383,2.00,375.21,0.00,0.075,271.351,-56.009,536.313,0,0
121.435,271.352,-56.011,536.316,-0.001,-0.002,-0.007,-0.044,0.331,-0.534,18.42,-0.079235,0.398653,0.077976,-0.031567,-0.001573,0.043318,14646,1360,3371,8,418,37,1,12.9816332,77.5340728,892.60,0.000,0.00,0.00,1.99,225.490,-41.215,529.096,45.862,-14.797,48.190,1,1,0,0,0,0,4.384,2.00,562.25,0.00,0.074,271.352,-56.011,536.316,0,0
122.436,271.200,-55.961,536.294,-0.004,-0.009,0.003,0.115,-0.715,-0.425,18.37,-0.083988,0.407914,0.077330,0.011762,0.009271,0.027581,14922,427,3521,-16,-83,-31,1,12.9816588,77.5339903,891.50,0.000,0.00,0.00,1.93,216.538,-38.382,527.996,54.661,-17.579,57.419,1,1,1,0,1,0,0.000,1.00,9.04,0.00,0.073,271.200,-55.961,536.294,0,0
123.438,271.056,-55.904,536.277,-0.032,-0.036,-0.018,-0.951,-0.828,-0.192,17.71,-0.099012,0.386056,0.071409,-0.003836,0.006104,0.033903,15575,1000,2170,-300,164,181,1,12.9816877,77.5339055,891.00,0.000,0.00,0.00,1.99,207.337,-35.185,527.497,63.719,-20.719,67.003,1,1,1,0,1,0,0.000,1.00,1081.42,0.00,0.072,271.056,-55.904,536.277,0,0
124.439,271.046,-55.920,536.271,-0.037,-0.053,-0.005,-0.701,-1.246,0.200,17.74,-0.118767,0.356318,0.063452,-0.020297,0.006417,0.024948,16261,415,2532,-389,-245,179,1,12.9817148,77.5338183,889.80,0.000,0.00,0.00,1.99,197.875,-32.186,526.297,73.171,-23.734,76.924,1,1,0,0,0,0,0.000,1.00,1495.44,0.00,0.071,271.046,-55.920,536.271,0,0
125.440,271.041,-55.929,536.272,-0.195,-0.209,-0.050,-0.702,-0.585,-0.591,19.34,-0.164292,0.357310,0.060621,0.001796,0.014849,0.019432,14712,1273,2570,-221,83,298,1,12.9817148,77.5338183,889.80,0.000,0.00,0.00,1.99,197.875,-32.186,526.297,73.167,-23.743,76.923,1,1,0,0,0,0,2.676,2.00,1511.26,0.00,0.070,271.041,-55.929,536.272,0,0
126.440,271.021,-55.950,536.269,-0.251,-0.195,-0.101,-1.076,-0.969,-1.387,19.48,-0.263855,0.344836,0.035128,0.021943,0.027251,0.021869,13723,240,367,484,-155,-59,1,12.9817403,77.5337283,889.80,0.000,0.00,0.00,1.99,188.109,-29.365,526.297,82.912,-26.585,87.070,1,1,0,0,0,0,3.676,2.00,1930.19,0.00,0.064,271.021,-55.950,536.269,0,0
127.440,271.024,-55.957,536.273,-0.089,-0.117,-0.023,-0.711,-1.169,0.813,19.10,-0.295816,0.310764,-0.010494,0.002097,0.010531,0.018321,17314,-432,831,-172,-593,-56,1,12.9817942,77.5335492,894.10,0.000,0.00,0.00,1.93,168.675,-23.401,530.598,102.349,-32.556,107.402,1,1,0,0,0,0,4.676,2.00,3091.84,0.00,0.062,271.024,-55.957,536.273,0,0
128.441,270.637,-56.246,536.257,-0.486,-0.411,-0.200,1.725,0.163,-2.790,16.44,-0.295809,0.310771,-0.010494,0.002099,0.010533,0.018321,11236,153,2093,-612,3225,-7,1,12.9818172,77.5334633,895.50,0.000,0.00,0.00,1.93,159.355,-20.856,531.998,111.283,-35.389,116.774,1,1,1,0,1,0,0.000,1.00,36.67,0.00,0.060,270.637,-56.246,536.257,0,0
129.443,270.427,-56.431,536.299,0.053,0.075,-0.014,1.192,0.526,-0.227,19.09,-0.311916,0.311048,-0.065350,0.010845,0.002769,0.030953,14862,290,4310,-538,346,299,1,12.9818338,77.5333828,894.80,0.000,0.00,0.00,1.93,150.620,-19.020,531.298,119.807,-37.412,125.513,1,1,1,0,1,0,0.000,1.00,4216.31,0.00,0.059,270.427,-56.431,536.299,0,0
130.443,271.042,-57.068,536.273,-0.687,1.407,0.003,-0.819,1.208,0.223,124.98,-1.137962,1.631315,0.039579,-0.023594,0.012385,-0.014993,15727,2032,2770,488,208,341,1,12.9818467,77.5333110,892.40,11.040,284.16,165.84,1.93,142.186,-17.430,528.898,128.856,-39.638,134.815,1,1,0,0,0,0,0.000,1.00,4870.96,5375.18,0.058,271.042,-57.068,536.272,0,0
131.443,271.629,-57.671,536.279,-0.215,0.704,0.141,1.468,0.973,-1.008,150.42,-1.324357,1.417092,0.140255,0.005996,0.059954,0.000527,13875,1484,2507,308,-329,104,1,12.9818467,77.5333110,892.40,11.040,284.16,165.84,1.93,142.758,-17.574,528.898,128.871,-40.097,134.965,1,1,0,0,0,0,2.961,2.00,4861.18,0.00,0.057,271.629,-57.671,536.279,0,0
132.444,271.857,-57.607,536.294,0.379,0.284,0.045,1.219,0.114,0.405,153.61,-1.451257,1.025685,0.206630,0.016344,0.033171,0.017146,15990,2057,3357,63,-356,363,1,12.9818797,77.5331735,892.60,11.040,284.16,165.84,1.93,127.909,-13.941,529.099,143.948,-43.666,150.425,1,1,0,0,0,0,3.962,2.00,6057.68,0.00,0.055,271.857,-57.606,536.294,0,0
133.446,271.676,-57.531,536.374,0.051,-0.048,0.005,0.816,-0.231,1.298,158.64,-1.567999,1.077804,0.253133,0.017575,0.018552,0.025956,17666,689,3121,-783,477,555,1,12.9818912,77.5331000,891.70,0.000,284.16,165.84,1.93,119.934,-12.669,528.199,151.742,-44.862,158.235,1,1,0,0,0,0,4.964,2.00,6705.35,0.00,0.055,271.676,-57.531,536.374,0,0
134.447,271.581,-57.520,536.387,0.056,-0.078,-0.010,0.453,-1.024,1.003,160.31,-1.612235,1.115415,0.268149,-0.004894,0.029021,0.043707,17216,1173,2995,45,357,26,1,12.9819077,77.5330222,891.70,0.000,284.16,165.84,1.93,111.492,-10.843,528.199,160.089,-46.677,166.755,1,1,1,0,1,0,0.000,1.00,7444.46,0.00,0.055,271.581,-57.520,536.387,0,0
135.448,271.610,-57.542,536.383,0.062,-0.025,-0.022,0.304,-0.966,-0.189,159.31,-1.602906,1.150466,0.264649,0.001555,0.031759,0.047698,15063,2568,2721,159,106,79,1,12.9819267,77.5329410,891.70,0.000,284.16,165.84,1.93,102.681,-8.741,528.199,168.930,-48.802,175.837,1,1,0,0,0,0,0.000,1.00,8274.92,0.00,0.054,271.610,-57.542,536.383,0,0
136.449,271.627,-57.545,536.376,0.016,-0.036,-0.021,-0.070,-0.835,-0.428,159.16,-1.580785,1.179515,0.253616,0.015821,0.031325,0.037624,14791,1783,2344,-398,108,88,1,12.9819387,77.5328563,891.30,0.000,284.16,165.84,1.93,93.490,-7.413,527.799,178.137,-50.132,185.057,1,1,0,0,0,0,2.257,2.00,9165.18,0.00,0.049,271.627,-57.545,536.376,0,0
137.450,271.617,-57.523,536.381,0.000,-0.056,-0.012,0.281,-0.805,-0.084,160.39,-1.601985,1.166853,0.255000,-0.000676,0.031066,0.021490,15566,888,1830,30,128,86,1,12.9819387,77.5328563,891.30,0.000,284.16,165.84,1.93,93.490,-7.413,527.799,178.127,-50.110,185.041,1,1,0,0,0,0,3.258,2.00,9162.14,0.00,0.048,271.617,-57.523,536.381,0,0
138.451,271.614,-57.532,536.381,-0.018,-0.042,-0.016,-0.123,-0.180,0.245,159.75,-1.618729,1.195733,0.255960,0.016504,0.026801,0.010031,15841,-332,2519,-272,595,-53,1,12.9819552,77.5326912,890.30,0.000,284.16,165.84,1.93,75.576,-5.588,526.800,196.039,-51.944,202.804,1,1,0,0,0,0,4.259,2.00,11005.06,0.00,0.047,271.614,-57.532,536.381,0,0
139.452,271.574,-57.518,536.378,-0.009,-0.068,-0.027,-0.037,-0.813,-1.100,159.27,-1.643590,1.233907,0.261302,0.026322,0.020078,-0.006394,13965,502,1004,204,67,-112,1,12.9819615,77.5326103,889.80,0.000,284.16,165.84,1.94,66.797,-4.890,526.300,204.777,-52.627,211.431,1,1,1,0,1,0,0.000,1.00,119.05,0.00,0.045,271.574,-57.518,536.378,0,0
140.453,271.518,-57.518,536.375,0.007,-0.071,-0.009,0.509,-1.138,1.148,159.05,-1.673359,1.258075,0.255823,0.017719,0.015352,0.010019,17878,763,1166,-21,-26,92,1,12.9819703,77.5325357,890.90,0.000,284.16,165.84,1.94,58.703,-3.917,527.400,212.815,-53.602,219.462,1,1,1,0,1,0,0.000,1.00,12780.91,0.00,0.044,271.518,-57.519,536.375,0,0
141.454,271.521,-57.522,536.372,-0.017,-0.035,0.012,-0.691,-0.461,1.058,158.34,-1.678409,1.258922,0.255095,-0.010993,0.018100,0.004524,17119,826,3244,108,113,-85,1,12.9819737,77.5324608,889.90,0.000,284.16,165.84,1.94,50.575,-3.541,526.400,220.945,-53.981,227.444,1,1,0,0,0,0,0.000,1.00,13730.26,0.00,0.035,271.521,-57.522,536.372,0,0
142.455,271.513,-57.525,536.368,-0.043,-0.016,-0.024,-0.256,-0.650,-0.276,157.33,-1.685353,1.282797,0.255503,0.008498,0.007461,-0.010342,15128,1409,1905,-440,-30,9,1,12.9819780,77.5323883,889.50,0.000,284.16,165.84,1.94,45.069,-3.208,526.120,226.444,-54.317,232.868,1,1,0,0,0,0,2.546,2.00,14391.83,0.00,0.035,271.513,-57.525,536.368,0,0
143.456,271.489,-57.526,536.355,-0.051,-0.029,-0.002,-0.461,-0.731,-0.681,157.50,-1.687433,1.294564,0.258629,0.000340,0.010986,-0.019312,14430,1260,1955,252,-576,-34,1,12.9819780,77.5323883,889.50,0.000,284.16,165.84,1.94,42.313,-3.041,525.980,229.177,-54.485,235.564,1,1,0,0,0,0,3.547,2.00,14725.21,0.00,0.034,271.489,-57.526,536.355,0,0
144.456,271.464,-57.513,536.355,-0.050,0.006,-0.012,-1.057,-0.382,1.395,156.85,-1.692406,1.301376,0.257479,-0.002703,0.011109,-0.018379,17869,1920,2757,14,239,-35,1,12.9819887,77.5322505,889.30,0.000,284.16,165.84,1.94,27.756,-1.881,525.800,243.708,-55.632,249.977,1,1,0,0,0,0,4.547,2.00,16576.04,0.00,0.033,271.464,-57.513,536.355,0,0
145.457,271.406,-57.495,536.356,-0.053,-0.006,-0.030,-0.633,0.034,-0.370,159.48,-1.690190,1.306074,0.250598,0.002846,0.009896,-0.007382,14942,1522,1893,-225,-260,86,1,12.9819918,77.5321858,890.00,0.000,284.16,165.84,1.94,19.705,-1.488,526.603,251.701,-56.008,257.857,1,1,1,0,1,0,0.000,1.00,176.93,0.00,0.032,271.406,-57.495,536.356,0,0
146.458,271.278,-57.451,536.391,-0.031,0.012,-0.024,-0.345,-0.329,-0.498,159.11,-1.713136,1.287427,0.245311,0.001877,0.018144,0.022946,14554,3227,1793,258,-256,203,1,12.9820010,77.5321212,890.90,0.000,284.16,165.84,1.94,12.648,-0.359,527.540,258.630,-57.092,264.856,1,1,1,0,1,0,0.000,1.00,18592.48,0.00,0.031,271.278,-57.451,536.391,0,0
147.458,271.261,-57.438,536.387,0.034,0.037,-0.013,-0.412,-1.011,0.544,161.69,-1.721286,1.282531,0.244573,0.003441,0.018533,0.022638,15767,4722,3194,118,-266,75,1,12.9820052,77.5320505,891.40,0.000,284.16,165.84,1.94,5.151,-0.003,527.957,266.110,-57.435,272.237,1,1,0,0,0,0,0.000,1.00,19638.53,0.00,0.030,271.261,-57.437,536.387,0,0
148.459,271.418,-57.501,536.336,0.583,0.057,-0.115,-1.162,-0.061,-4.060,157.62,-1.717247,1.330949,0.254939,0.018072,0.014744,0.019441,8018,2717,2356,1111,-2011,-325,1,12.9820050,77.5319760,890.90,0.000,284.16,165.84,1.94,-1.353,-0.073,527.448,272.772,-57.428,278.751,1,1,0,0,0,0,2.833,2.00,20585.51,0.00,0.030,271.419,-57.500,536.336,0,0
149.460,270.808,-57.362,536.607,0.510,0.057,0.001,2.295,0.134,1.402,144.49,-1.589938,1.308460,0.180094,0.047880,-0.006577,0.016278,18346,439,1855,788,37,-1027,1,12.9820097,77.5318185,889.90,0.000,284.16,165.84,1.20,-19.119,0.443,526.400,289.927,-57.804,295.633,1,1,0,0,0,0,3.834,2.00,60074.64,0.00,0.030,270.811,-57.363,536.606,0,0
150.462,268.644,-56.060,537.632,-0.150,0.782,0.435,0.167,-1.481,1.951,125.90,-1.514051,1.086608,0.100985,0.073298,-0.042973,0.028392,18547,4361,2043,-1150,126,-929,1,12.9820097,77.5318185,889.90,0.000,284.16,165.84,1.20,-19.119,0.443,526.400,287.763,-56.503,293.258,1,1,0,0,0,0,4.836,2.00,58968.32,0.00,0.029,268.648,-56.063,537.631,0,0
151.463,266.675,-53.322,538.686,-0.495,2.068,0.724,-0.268,-0.706,0.036,109.43,-1.534917,0.842272,0.100693,0.091866,-0.073981,0.040380,15494,2916,1191,-457,-828,-617,1,12.9820148,77.5317363,889.90,0.000,284.16,165.84,1.19,-28.038,1.007,526.400,294.713,-54.329,299.679,1,1,0,0,1,0,5.837,2.00,635.26,0.00,0.028,266.675,-53.323,538.686,0,0
152.464,266.584,-51.423,539.062,-0.182,2.258,0.691,0.773,0.703,-1.166,93.23,-1.541124,0.808275,0.138596,0.095282,-0.075443,0.044347,13141,614,3144,-95,-1629,-645,1,12.9820233,77.5316522,890.20,0.000,284.16,165.84,1.19,-37.164,1.947,526.700,303.747,-53.371,308.401,1,1,0,0,1,0,6.837,2.00,672.62,0.00,0.026,266.583,-51.423,539.062,0,0
153.464,267.294,-50.810,539.154,0.174,1.028,0.258,-0.189,-0.121,-0.375,74.98,-1.519019,0.825923,0.171057,0.093895,-0.072153,0.049969,15231,1012,316,195,216,-408,1,12.9820343,77.5315697,889.60,0.000,284.16,165.84,1.19,-46.116,3.165,526.100,313.410,-53.975,318.024,1,1,0,0,1,0,7.838,2.00,715.17,0.00,0.025,267.293,-50.807,539.155,0,0
154.464,267.613,-53.657,538.676,-0.620,-0.589,-0.127,-2.394,2.052,1.641,56.74,-1.475362,0.905909,0.200584,0.098543,-0.055470,0.068341,18172,5905,2694,-1514,-495,-384,1,12.9820483,77.5314877,889.00,0.000,284.16,165.84,1.19,-55.013,4.714,525.500,322.626,-58.371,327.864,1,1,0,0,1,0,8.838,2.00,760.06,0.00,0.023,267.611,-53.650,538.678,0,0
155.465,266.035,-51.056,539.502,-0.736,-0.301,-0.180,-1.127,1.814,-0.426,45.84,-1.463143,1.055502,0.222702,0.061195,-0.027542,0.081252,15144,2952,1905,-228,465,-458,1,12.9820712,77.5314023,888.60,0.000,284.16,165.84,1.19,-64.280,7.247,525.100,330.315,-58.304,335.421,1,1,0,0,1,0,9.839,2.00,796.18,0.00,0.021,266.035,-51.088,539.493,0,0
156.466,265.651,-46.527,540.784,-0.118,0.102,-0.047,-0.320,1.312,0.266,40.37,-1.467372,1.116420,0.211358,0.021510,-0.007244,0.061121,15495,3177,3744,-824,830,-713,1,12.9820712,77.5314023,888.60,0.000,284.16,165.84,1.19,-64.280,7.247,525.100,329.931,-53.774,334.284,1,1,0,0,1,0,10.840,3.00,790.79,0.00,0.014,265.654,-46.523,540.785,0,0
157.467,265.442,-46.382,540.768,-0.414,-0.264,-0.276,-0.282,-1.071,0.636,22.54,-1.477871,1.119811,0.205260,0.023188,-0.003796,0.064711,16808,1049,1918,32,-914,-546,1,12.9821303,77.5312532,890.00,0.000,284.16,165.84,1.19,-80.458,13.787,526.499,345.900,-60.168,351.094,1,1,0,0,1,0,11.840,3.00,871.67,0.00,0.012,265.440,-46.386,540.767,0,0
158.467,267.644,-43.832,541.627,0.414,-0.016,0.021,-0.299,-1.889,-0.410,0.44,-1.522195,1.101974,0.123837,0.030403,-0.002924,0.077042,15169,-1003,1041,-540,1167,-871,1,12.9821567,77.5311927,891.00,0.000,284.16,165.84,1.19,-87.987,17.136,527.646,355.631,-60.969,360.819,1,1,0,0,1,0,12.841,3.00,920.42,0.00,0.011,267.643,-43.833,541.627,0,0
159.469,268.050,-43.573,541.774,0.102,0.029,-0.029,0.392,-0.227,0.028,-16.12,-1.524265,1.104861,0.123674,0.030664,-0.000047,0.079570,15211,962,2955,-612,276,-645,1,12.9821865,77.5311358,891.30,0.000,284.16,165.84,1.19,-94.115,20.499,527.840,362.166,-64.072,367.790,1,1,0,0,1,0,13.842,3.00,956.19,0.00,0.010,268.051,-43.574,541.773,0,0
160.470,267.495,-43.359,541.675,-0.184,0.129,-0.098,0.865,-0.315,-0.065,-35.19,-1.524921,1.114804,0.125487,0.033777,0.004357,0.080360,14971,2070,3180,247,148,-854,1,12.9822185,77.5310823,891.70,0.000,284.16,165.84,1.19,-99.264,23.705,528.217,366.759,-67.064,372.840,1,1,0,0,1,0,14.844,3.00,982.32,0.00,0.011,267.495,-43.359,541.676,0,0
161.471,-99.917,24.185,528.282,-0.325,0.315,-0.133,-0.496,-0.559,-0.788,-54.92,-1.532499,1.115852,0.105454,0.039937,0.003024,0.079788,13949,553,2342,-145,-118,-1061,1,12.9822530,77.5310293,892.60,0.000,284.16,165.84,1.19,-102.901,26.140,528.820,2.984,-1.955,3.568,1,1,1,0,1,1,0.000,1.00,10.50,0.00,0.011,-99.917,24.185,528.282,0,0
162.471,-99.427,23.460,528.518,-0.134,-0.316,0.136,-2.023,0.660,-2.167,-83.23,-1.565852,1.105240,0.055647,0.037366,-0.005592,0.098054,12334,-668,215,-714,-284,-1043,1,12.9822530,77.5310293,892.60,0.000,284.16,165.84,1.19,-105.048,27.558,529.145,5.621,-4.099,6.956,1,1,0,0,0,0,0.000,1.00,30.33,0.00,0.010,-99.429,23.462,528.517,0,0
