lat,lon
12.9855303,77.5430155
12.9855462,77.5429427
12.9855498,77.54291
12.985559,77.5428748
12.9855722,77.5428323
12.9855722,77.5428323
12.9855885,77.5427857
12.9856072,77.5427347
12.9856437,77.5426243
12.9856637,77.5425748
12.9856795,77.5425238
12.985692,77.542474
12.985692,77.542474
12.9857035,77.5424312
12.9857155,77.5423937
12.9857377,77.542324
12.9857478,77.5422953
12.985758,77.5422637
12.985758,77.5422637
12.9857697,77.5422277
12.9857835,77.5421847
12.9858012,77.542139
12.9858445,77.5420358
12.9858682,77.5419768
12.9858898,77.5419127
12.9858898,77.5419127
12.9859117,77.5418517
12.9859362,77.541786
12.9859633,77.5417202
12.9860267,77.541582
12.9860643,77.541513
12.9861035,77.5414425
12.9861035,77.5414425
12.9861418,77.5413682
12.9861875,77.5412987
12.9862303,77.5412253
12.9862922,77.5410873
12.986321,77.5410255
12.986351,77.5409633
12.986351,77.5409633
12.9863845,77.5408922
12.9864178,77.5408232
12.9864762,77.5407
12.9865093,77.5406357
12.9865405,77.5405758
12.986566,77.540519
12.986566,77.540519
12.9865848,77.5404712
12.9865977,77.5404305
12.986587,77.5403648
12.9865657,77.5403433
12.986535,77.5403202
12.9864985,77.5403023
12.9864985,77.5403023
12.9864575,77.5402855
12.986413,77.5402683
12.9863147,77.5402547
12.9862673,77.5402517
12.9862162,77.5402458
12.9862162,77.5402458
12.9861592,77.5402383
12.9861005,77.540223
12.9859695,77.5402072
12.985895,77.5402013
12.9858187,77.540192
12.985745,77.5401805
12.985745,77.5401805
12.9856745,77.5401657
12.9856078,77.5401532
12.9854727,77.540132
12.9854028,77.5401235
12.9853273,77.5401147
12.9852567,77.5401072
12.9852567,77.5401072
12.9851952,77.540102
12.985077,77.5400972
12.9850233,77.5400938
12.984976,77.5400832
12.9849357,77.5400683
12.9849357,77.5400683
12.9849007,77.540055
12.9848682,77.5400322
12.9848457,77.5399528
12.9848625,77.539906
12.9848837,77.5398597
12.9849013,77.539818
12.9849013,77.539818
12.9849182,77.5397702
12.9849398,77.5397287
12.98498,77.539639
12.9850023,77.5395892
12.9850265,77.5395368
12.9850265,77.5395368
12.9850638,77.5394887
12.9850968,77.5394405
12.9851462,77.5393258
12.9851693,77.5392623
12.9851902,77.5392015
12.9852107,77.53914
12.9852107,77.53914
12.9852345,77.5390792
12.985255,77.5390192
12.9852992,77.538898
12.9853232,77.5388362
12.9853473,77.5387802
12.9853473,77.5387802
12.9853758,77.5387243
12.9854057,77.5386755
12.9854515,77.5385718
12.9854742,77.5385178
12.9854948,77.5384665
12.9855128,77.5384167
12.9855128,77.5384167
12.9855292,77.5383642
12.9855477,77.5383122
12.985586,77.5382063
12.9856107,77.5381522
12.9856375,77.5380967
12.9856632,77.5380383
12.9856632,77.5380383
12.9856892,77.5379835
12.9857385,77.5378792
12.9857605,77.5378303
12.9857835,77.5377815
12.9858018,77.5377303
12.9858018,77.5377303
12.9858172,77.5376753
12.9858285,77.5376192
12.985848,77.5375055
12.9858513,77.537448
12.9858545,77.5373995
12.9858613,77.5373638
12.9858613,77.5373638
12.985864,77.5373395
12.985862,77.5373172
12.9858363,77.537271
12.985791,77.5372543
12.9857328,77.5372458
12.9857328,77.5372458
12.9856712,77.5372395
12.985608,77.5372348
12.9854683,77.5372283
12.9853955,77.5372235
12.9853267,77.5372202
12.9852577,77.5372183
12.9852577,77.5372183
12.9851837,77.5372157
12.9851103,77.5372137
12.9849733,77.5371972
12.9849112,77.53719
12.9848348,77.5371845
12.9848348,77.5371845
12.984762,77.5371812
12.9846892,77.537175
12.984521,77.5371607
12.984427,77.537154
12.9843282,77.5371462
12.9842348,77.5371372
12.9842348,77.5371372
12.9841398,77.5371297
12.9840425,77.5371227
12.9838517,77.537107
12.9837613,77.5371008
12.9836742,77.5370943
12.98359,77.5370913
12.98359,77.5370913
12.9835073,77.537095
12.9833458,77.537124
12.9832703,77.5371482
12.9831975,77.5371775
12.9831198,77.537204
12.9831198,77.537204
12.9830397,77.537231
12.982961,77.5372575
12.9828002,77.5372998
12.9827102,77.537309
12.982622,77.53731
12.9825375,77.5373062
12.9824602,77.5372987
12.9824602,77.5372987
12.9823815,77.5372905
12.9822243,77.5372737
12.9821435,77.5372618
12.9820603,77.537253
12.9819748,77.5372432
12.9819748,77.5372432
12.9818848,77.5372322
12.9817968,77.5372202
12.9816255,77.5371778
12.9815432,77.5371492
12.981453,77.5371218
12.9813732,77.5370952
12.9813732,77.5370952
12.9812922,77.5370672
12.9812135,77.5370418
12.9810658,77.536996
12.9809953,77.5369735
12.9809275,77.5369497
12.9809275,77.5369497
12.9808697,77.5369223
12.9808202,77.5368948
12.9807402,77.5368392
12.9807102,77.5368017
12.9806877,77.5367565
12.9806663,77.5367112
12.9806663,77.5367112
12.9806498,77.5366663
12.9806358,77.5366237
12.9806363,77.5365278
12.9806465,77.5364753
12.9806708,77.5364175
12.9806968,77.5363567
12.9806968,77.5363567
12.9807213,77.5362945
12.9807737,77.5361652
12.9808015,77.5360972
12.9808303,77.5360265
12.9808598,77.535953
12.9808598,77.535953
12.9808903,77.5358797
12.9809195,77.5358095
12.9809752,77.535674
12.9809987,77.5356118
12.981021,77.5355523
12.981044,77.5354923
12.981044,77.5354923
12.9810678,77.535432
12.9811158,77.5353082
12.9811393,77.535248
12.9811625,77.5351885
12.9811823,77.535132
12.9811995,77.5350792
12.9811995,77.5350792
12.981216,77.5350403
12.9812437,77.5349835
12.9812572,77.5349587
12.9812708,77.5349338
12.9812878,77.5349038
12.9812878,77.5349038
12.9813063,77.5348712
12.9813492,77.5347803
12.9813767,77.5347283
12.9814063,77.5346797
12.9814227,77.5346248
12.9814227,77.5346248
12.9814422,77.5345665
12.9814665,77.5345027
12.9815063,77.5343768
12.981526,77.5343143
12.9815433,77.5342553
12.9815607,77.5341957
12.9815607,77.5341957
12.9815788,77.5341315
12.9816223,77.5339867
12.9816487,77.533905
12.9816753,77.5338215
12.981701,77.5337372
12.981701,77.5337372
12.981724,77.5336532
12.9817685,77.5334913
12.9817905,77.5334155
12.9818062,77.5333447
12.981822,77.5332765
12.9818387,77.5332067
12.9818387,77.5332067
12.9818525,77.5331328
12.9818855,77.5329845
12.9819,77.5329068
12.9819152,77.5328275
12.9819293,77.5327428
12.9819293,77.5327428
12.9819405,77.5326578
12.9819567,77.5324677
12.9819642,77.5323648
12.9819733,77.5322612
12.9819825,77.5321592
12.9819912,77.5320543
12.9819912,77.5320543
12.9820013,77.5319452
12.9820218,77.5317388
12.9820367,77.531645
12.9820552,77.5315537
12.9820737,77.5314682
12.9820737,77.5314682
12.982094,77.5313913
12.9821395,77.5312573
12.9821578,77.5311923
12.982182,77.5311332
12.9822108,77.5310795
12.9822498,77.5310327
12.9822498,77.5310327
12.9822885,77.5309837
12.9823835,77.5308935
12.9824387,77.5308613
12.9824983,77.5308362
12.9825597,77.530815
12.9825597,77.530815
12.9826212,77.5307928
12.9827317,77.5307423
12.9827782,77.5307195
12.9828207,77.5306988
12.9828612,77.5306793
12.9828997,77.5306588
12.9828997,77.5306588
12.9829387,77.5306373
12.9830488,77.5305887
12.9831085,77.5305543
12.983164,77.5305115
12.983216,77.5304593
12.9832628,77.5303967
12.9832628,77.5303967
12.9833072,77.5303308
12.983383,77.5301985
12.9834183,77.5301327
12.983453,77.5300645
12.9834895,77.5299925
12.9835257,77.5299215
12.9835257,77.5299215
12.9835608,77.5298508
12.9836202,77.5297095
12.9836478,77.5296352
12.9836702,77.5295612
12.9836905,77.5294833
12.9837078,77.5294073
12.9837078,77.5294073
12.9837305,77.5292865
12.9837383,77.5292325
12.9837458,77.5291815
12.9837522,77.5291298
12.983758,77.5290772
12.983758,77.5290772
12.9837648,77.5290232
12.9837757,77.5289185
12.9837797,77.5288662
12.9837878,77.5288107
12.983794,77.5287547
12.9838067,77.528692
12.9838067,77.528692
12.9838225,77.5286307
12.9838678,77.5285118
12.9839013,77.5284545
12.9839378,77.5284018
12.983978,77.5283537
12.983978,77.5283537
12.9840195,77.5283097
12.9841067,77.5282252
12.9841535,77.5281817
12.9842077,77.5281413
12.984262,77.528103
12.9843123,77.5280678
12.9843123,77.5280678
12.984409,77.5279992
12.9844583,77.5279642
12.9845068,77.5279167
12.9845535,77.5278718
12.984602,77.5278275
12.984602,77.5278275
12.9846555,77.5277875
12.9847658,77.5276978
12.9848203,77.5276472
12.9848712,77.5275938
12.9849185,77.5275408
12.984962,77.52749
12.984962,77.52749
12.9850455,77.5273902
12.9850867,77.5273393
12.9851265,77.5272917
12.9851647,77.5272443
12.9852007,77.5271962
12.9852007,77.5271962
12.9852353,77.527146
12.9853085,77.5270447
12.9853457,77.526997
12.9853813,77.5269513
12.9854105,77.5269067
12.9854368,77.5268643
12.9854368,77.5268643
12.9854637,77.5268233
12.9855252,77.5267502
12.9855613,77.526714
12.9855985,77.5266795
12.9856333,77.5266477
12.9856642,77.5266162
12.9856642,77.5266162
12.9856948,77.5265815
12.9857633,77.526495
12.9857978,77.526439
12.9858288,77.5263757
12.985855,77.5263088
12.9858768,77.5262338
12.9858768,77.5262338
12.9858923,77.5261562
12.9858978,77.5259968
12.985881,77.5259148
12.9858418,77.525841
12.9857958,77.5257802
12.9857425,77.5257297
12.9857425,77.5257297
12.985694,77.5256888
12.9856033,77.5256118
12.9855618,77.5255718
12.9855272,77.5255317
12.9854952,77.5254918
12.9854685,77.525451
12.9854685,77.525451
12.9854438,77.5254087
12.9854013,77.5253
12.985379,77.5252385
12.985353,77.5251768
12.9853235,77.5251142
12.9852997,77.5250483
12.9852997,77.5250483
12.9852802,77.5249775
12.9852367,77.5248322
12.985217,77.5247553
12.9851935,77.5246733
12.9851707,77.5245897
12.98515,77.5245062
12.98515,77.5245062
12.9851255,77.5244303
12.985078,77.5242893
12.9850553,77.5242215
12.985031,77.5241518
12.9850062,77.5240817
12.9849825,77.5240115
12.9849825,77.5240115
12.9849608,77.5239423
12.9849328,77.5238138
12.9849275,77.5237485
12.9849347,77.523688
12.9849492,77.5236313
12.9849692,77.5235752
12.9849953,77.5235208
12.9849953,77.5235208
12.9850693,77.5234203
12.9851132,77.5233713
12.9851578,77.5233197
12.9852058,77.5232657
12.9852567,77.5232093
12.9853102,77.5231485
12.9853102,77.5231485
12.985425,77.523018
12.985488,77.5229488
12.9855487,77.5228767
12.9856083,77.5228013
12.9856685,77.5227227
12.9857245,77.5226433
12.9857245,77.5226433
12.9858275,77.522468
12.9858803,77.522378
12.9859318,77.5222845
12.9859833,77.5221868
12.9860263,77.5220852
12.9860618,77.5219833
12.9860618,77.5219833
12.9861367,77.5217898
12.9861807,77.5217003
12.9862285,77.5216138
12.986277,77.5215258
12.9863253,77.5214362
12.9863253,77.5214362
12.9864213,77.521251
12.9864685,77.5211563
12.986514,77.521061
12.9865587,77.5209647
12.986602,77.5208693
12.986637,77.5207793
12.986637,77.5207793
12.9866915,77.5206302
12.9867142,77.5205693
12.986735,77.5205087
12.9867595,77.5204477
12.986785,77.5203872
12.98681,77.5203298
12.986831,77.5202782
12.986831,77.5202782
12.9868605,77.5201912
12.9868738,77.5201512
12.9868872,77.5201135
12.9868995,77.5200785
12.986911,77.5200477
12.9869225,77.5200227
12.9869225,77.5200227
12.9869253,77.5200052
12.98693,77.519983
12.9869362,77.5199735
12.9869402,77.5199653
12.9869422,77.5199585
12.9869442,77.5199562
12.9869442,77.5199557
12.9869442,77.5199557
12.9869438,77.5199562
12.9869448,77.5199572
12.986948,77.5199575
12.9869462,77.5199567
12.9869452,77.5199558
12.9869445,77.5199555
12.9869445,77.5199555
12.9869432,77.5199548
12.9869435,77.5199552
12.986943,77.5199557
12.9869432,77.519956
12.9869432,77.519956
12.9869428,77.5199563
12.9869438,77.5199572
12.9869438,77.5199572
12.9869453,77.519957
12.9869452,77.5199567
12.9869453,77.5199563
12.9869457,77.5199565
12.9869458,77.519956
12.9869458,77.5199558
12.9869458,77.5199558
12.9869448,77.5199548
12.9869447,77.5199548
12.9869445,77.5199547
12.9869442,77.5199548
12.9869438,77.5199547
12.9869438,77.5199547
12.9869405,77.5199573
12.9869417,77.5199572
12.9869422,77.5199568
12.9869397,77.5199577
12.9869402,77.5199573
12.986943,77.5199563
12.986943,77.5199563
12.986944,77.5199567
12.9869447,77.5199568
12.9869455,77.5199568
12.9869457,77.5199572
12.9869452,77.5199572
12.9869452,77.5199572
12.986945,77.5199565
12.986945,77.5199563
12.986945,77.5199565
12.9869448,77.5199567
12.9869448,77.5199567
12.9869448,77.5199575
12.9869448,77.5199577
12.9869448,77.5199575
12.986945,77.5199575
12.9869447,77.5199575
12.9869447,77.5199575
12.986945,77.519957
12.9869452,77.5199567
12.9869455,77.5199565
12.9869453,77.5199563
12.9869453,77.5199563
12.9869463,77.5199532
12.98695,77.519945
12.9869547,77.5199368
12.986958,77.5199305
12.9869632,77.5199237
12.9869632,77.5199237
12.9869792,77.5199025
12.9869833,77.5198908
12.986991,77.5198755
12.987,77.5198548
12.987,77.5198548
12.9870303,77.5197967
12.9870483,77.51976
12.9870665,77.5197227
12.9870858,77.5196845
12.9870858,77.5196845
12.9871037,77.5196432
12.9871427,77.5195545
12.9871665,77.5195075
12.987193,77.5194637
12.9872193,77.5194188
12.9872193,77.5194188
12.9872697,77.5193165
12.9872932,77.5192635
12.9873165,77.5192032
12.9873393,77.5191368
12.9873393,77.5191368
12.9873783,77.519009
12.9873997,77.5189452
12.9874217,77.5188822
12.9874413,77.5188217
12.9874413,77.5188217
12.9874767,77.5187047
12.9874943,77.5186458
12.9875133,77.5185845
12.9875343,77.5185218
12.9875553,77.5184575
12.9875553,77.5184575
12.9875993,77.518333
12.9876222,77.5182722
12.9876475,77.5182115
12.9876747,77.5181523
12.9876747,77.5181523
12.987727,77.518021
12.9877537,77.5179565
12.9877765,77.5178938
12.9877765,77.5178938
