lat,lon,source
12.984930700000305,77.5500627,EKF
12.984930700000305,77.5500627,EKF
12.984930700000302,77.5500627,EKF
12.984930700000303,77.55006272765112,EKF
12.984930709039128,77.55006272765112,EKF
12.984930700000305,77.55006273686816,EKF
12.984930745194417,77.55006271843408,EKF
12.984930455952082,77.5500625801785,EKF
12.984933158560144,77.5500614464828,EKF
12.984931260407327,77.55006218384585,EKF
12.984930916932052,77.55006245113996,EKF
12.984930953087346,77.55006225758217,EKF
12.984931323679092,77.55006199028806,EKF
12.984932173328458,77.55006147413391,EKF
12.984933610501272,77.5500632806734,EKF
12.984936060022461,77.55006265391481,EKF
12.984935544809543,77.55006163082354,EKF
12.984933402608423,77.55005752924137,EKF
12.984926542140578,77.55004197088002,EKF
12.984922230617544,77.55001520459705,EKF
12.984924101644445,77.5499788710208,EKF
12.984925900353923,77.54993827916351,EKF
12.984911727446852,77.54989325390618,EKF
12.984951516406982,77.55001230122596,EKF
12.98495113677635,77.55001194176137,EKF
12.984950937922218,77.55001195097846,EKF
12.984950730029263,77.55001192332739,EKF
12.984949762875063,77.55001160073112,EKF
12.984955502528798,77.55001496494981,EKF
12.98495717471076,77.55001224592259,EKF
12.98496509271876,77.5500033238257,EKF
12.984955773692972,77.55001209845031,EKF
12.984939241684112,77.55001189567788,EKF
12.984957228943792,77.55001144403961,EKF
12.9849598592417,77.55001240261137,EKF
12.984960003862808,77.55001203392975,EKF
12.98495835879703,77.5500113703026,EKF
12.984947575480975,77.55001350865605,EKF
12.984962679354755,77.55000902917297,EKF
12.984962390112365,77.55000891856854,EKF
12.984962417228852,77.55000887248329,EKF
12.984962579927679,77.55000891856848,EKF
12.98496250761707,77.55000877109583,EKF
12.984962435306482,77.55000875266174,EKF
12.984962516655925,77.55000891856847,EKF
12.98496192913218,77.55000785860885,EKF
12.984957536262357,77.54999949875271,EKF
12.984943001828412,77.54998147022118,EKF
12.98493128750003,77.54995110006719,EKF
12.984926225743637,77.54992327380795,EKF
12.984921064561304,77.54990411156113,EKF
12.984915731647776,77.5498997795292,EKF
12.98494221542044,77.54991244379778,EKF
12.984942369080715,77.5499128769987,EKF
12.984942414275018,77.5499131995952,EKF
12.984942694478487,77.54991301525435,EKF
12.984943019876283,77.54991314429267,EKF
12.984943074109287,77.54991326411435,EKF
12.9849444570497,77.54991346688826,EKF
12.984944285311611,77.54991275717617,EKF
12.984943209685431,77.54990236956858,EKF
12.984940877653887,77.54987951129843,EKF
12.984939919514362,77.5498473714597,EKF
12.984939386181615,77.54980080694031,EKF
12.984930112267907,77.54973339345757,EKF
12.984904324354638,77.54964320464424,EKF
12.984861950110455,77.54953781692628,EKF
12.984813691505108,77.54942451177739,EKF
12.984763362898573,77.54929948253339,EKF
12.984716514098654,77.54915919901634,EKF
12.984853390858603,77.5498761748055,EKF
12.984854439361241,77.54987517936362,EKF
12.984855921727824,77.54987457103708,EKF
12.984856445979506,77.54987434982765,EKF
12.984855460748406,77.54987524388169,EKF
12.984855379400237,77.54987650661683,EKF
12.984855650565304,77.54987647896631,EKF
12.984855650565247,77.5498764974002,EKF
12.984855234779273,77.54987670017499,EKF
12.98485423147024,77.54987819333479,EKF
12.984857684301524,77.54987581534046,EKF
12.984858597222802,77.5498756586502,EKF
12.984858461640142,77.54987525310065,EKF
12.984858262785698,77.54987497658946,EKF
12.98485855202905,77.54987568630226,EKF
12.984858479718383,77.54987569551916,EKF
12.984858552029076,77.5498758061236,EKF
12.984858624339696,77.54987576925551,EKF
12.984858434524199,77.54987569551905,EKF
12.984858533951485,77.5498756863025,EKF
12.984858515873794,77.54987563100028,EKF
12.984858515873931,77.54987583377508,EKF
12.984858497796303,77.54987605498366,EKF
12.984858696650612,77.54987626697539,EKF
12.984858687611782,77.54987627619239,EKF
12.984858515874135,77.54987646975006,EKF
12.984858524912536,77.54987592594472,EKF
12.98485947398801,77.54987400880063,EKF
12.984859464949192,77.54987399958364,EKF
12.984859654763765,77.54987312396456,EKF
12.984859745143,77.54986304973794,EKF
12.984859501067033,77.549834615162,EKF
12.984859591394883,77.54978381080255,EKF
12.984854683406258,77.54986713289613,EKF
12.984850634026571,77.54988137323053,EKF
12.984848564134715,77.54988025797017,EKF
12.984847280620315,77.54987878324471,EKF
12.984847271581488,77.54987883854686,EKF
12.984847271581488,77.54987883854686,EKF
12.98484727158148,77.54987883854682,EKF
12.98484726254266,77.54987884776386,EKF
12.98484727158147,77.54987884776382,EKF
12.98484716311561,77.54987893993422,EKF
12.984846665980426,77.54987935470102,EKF
12.98484339392667,77.54988152992277,EKF
12.984827847150319,77.54989085756873,EKF
12.984861010591633,77.54987446044234,EKF
12.984860938280667,77.54987395350533,EKF
12.984860368834656,77.54987411941201,EKF
12.9848553432496,77.5498777601432,EKF
