lat,lon
12.9977665,77.4783703
12.9977683,77.4783697
12.9977703,77.478369
12.997772,77.4783677
12.9977737,77.478366
12.9977742,77.4783652
12.9977742,77.4783652
12.997776,77.478362
12.9977768,77.4783602
12.9977778,77.4783587
12.9977793,77.4783572
12.9977802,77.4783562
12.9977812,77.4783553
12.9977812,77.4783553
12.9977827,77.4783542
12.9977843,77.4783535
12.9977858,77.4783523
12.9977867,77.4783518
12.9977872,77.4783508
12.9977887,77.4783503
12.9977887,77.4783503
12.9977912,77.4783505
12.9977915,77.478351
12.997792,77.4783515
12.997793,77.4783512
12.9977933,77.478351
12.997794,77.4783502
12.997794,77.4783502
12.9977947,77.4783493
12.9977953,77.4783493
12.997796,77.4783497
12.9977963,77.4783503
12.9977968,77.4783507
12.997797,77.4783507
12.997797,77.4783507
12.9977975,77.4783508
12.9977977,77.478351
12.9977978,77.478351
12.9977982,77.4783507
12.9977983,77.478351
12.9977983,77.478351
12.9977993,77.4783505
12.9977352,77.4783603
12.9977145,77.4783628
12.9977157,77.4783623
12.9977173,77.4783622
12.997718,77.4783623
12.997718,77.4783623
12.997719,77.4783625
12.997721,77.4783628
12.9977222,77.4783627
12.997724,77.4783625
12.9977065,77.4783643
12.997709,77.4783638
12.997709,77.4783638
12.9976965,77.478365
12.9976977,77.4783642
12.9976873,77.4783638
12.997689,77.478363
12.9976917,77.4783618
12.9976935,77.478361
12.9976935,77.478361
12.997687,77.4783615
12.9976883,77.4783613
12.9976895,77.4783608
12.9976915,77.4783605
12.9976942,77.4783593
12.9976967,77.4783583
12.9976967,77.4783583
12.9977007,77.4783567
12.9977027,77.478356
12.9977038,77.4783558
12.9977053,77.4783552
12.9977065,77.4783547
12.9977065,77.4783547
12.9977083,77.478354
12.9976962,77.4783582
12.9976867,77.4783598
12.9976795,77.478361
12.9976742,77.4783613
12.99767,77.4783612
12.99767,77.4783612
12.9976717,77.4783602
12.997675,77.4783583
12.9976768,77.4783572
12.9976788,77.4783558
12.9976803,77.478355
12.9976817,77.4783547
12.9976817,77.4783547
12.9976845,77.478354
12.9976857,77.4783535
12.9976872,77.478353
12.9976887,77.4783522
12.9976902,77.4783513
12.9976915,77.4783508
12.9976915,77.4783508
12.9976943,77.4783498
12.9976958,77.4783493
12.9976975,77.4783488
12.9976992,77.4783483
12.997701,77.4783478
12.997701,77.4783478
12.997703,77.4783472
12.9977065,77.4783463
12.9977085,77.4783458
12.9977102,77.4783452
12.9977118,77.478345
12.9977135,77.4783448
12.9977135,77.4783448
12.9977168,77.4783442
12.9977183,77.4783438
12.99772,77.4783432
12.9977217,77.4783427
12.9977232,77.4783422
12.9977247,77.4783413
12.9977247,77.4783413
12.9977272,77.4783405
12.9977288,77.47834
12.9977302,77.4783398
12.9977308,77.47834
12.997732,77.47834
12.997734,77.4783397
12.997734,77.4783397
12.9977355,77.4783393
12.9977367,77.478339
12.9977378,77.4783388
12.9977392,77.4783383
12.9977403,77.4783378
12.9977403,77.4783378
12.9977427,77.4783365
12.9977435,77.478336
12.9977443,77.4783353
12.9977455,77.4783347
12.9977465,77.4783342
12.9977465,77.4783342
12.9977468,77.4783345
12.9977468,77.478335
12.997747,77.478335
12.997747,77.478335
12.997747,77.4783352
12.997747,77.4783352
12.997747,77.4783352
12.9977468,77.478335
12.9977437,77.4783343
12.9977398,77.4783337
12.9977353,77.4783328
12.9977312,77.4783317
12.9977238,77.478333
12.9977238,77.478333
12.9977197,77.4783337
12.9977163,77.478335
12.9977128,77.4783362
12.9977092,77.4783377
12.9977052,77.4783385
12.997701,77.4783392
12.997701,77.4783392
12.997694,77.4783405
12.997691,77.478341
12.9976872,77.478342
12.9976835,77.4783433
12.9976805,77.4783447
12.9976805,77.4783447
12.997621,77.478103
12.9976423,77.4780757
12.9976482,77.4780738
12.9976742,77.4780905
12.9976662,77.4781127
12.9976567,77.478131
12.9976567,77.478131
12.9976443,77.4781543
12.9976317,77.4781763
12.9976217,77.4781937
12.9976163,77.4782095
12.9976128,77.4782253
12.9976147,77.4782413
12.9976177,77.4782583
12.9976275,77.4782893
12.9976302,77.4783013
12.9976302,77.4783098
12.9976302,77.4783098
12.9976368,77.4782988
12.9976395,77.4782878
12.997647,77.4782682
12.9976402,77.4782617
12.9976413,77.4782667
12.9976533,77.4782583
12.997665,77.4782527
12.9976687,77.4782367
12.9976713,77.478241
12.9976713,77.478241
12.9976907,77.4782355
12.9976687,77.4782313
12.9976902,77.4781577
12.9977058,77.4780428
12.9977422,77.478031
12.997767,77.4780265
12.9977815,77.478021
12.997784,77.47801
12.997782,77.4780078
12.997782,77.4780078
12.9977833,77.4780072
12.9977937,77.4780063
12.9978003,77.4780088
12.9977943,77.478015
12.9977975,77.4780223
12.9978063,77.4780312
12.9978118,77.4780432
12.9978105,77.4780507
12.9978105,77.4780507
12.9978243,77.4780548
12.9978383,77.478054
12.9978553,77.4780482
12.9978667,77.4780413
12.9978685,77.4780428
12.9978333,77.4780643
12.9978407,77.4780902
12.9978327,77.4781022
12.9978327,77.4781022
12.9978133,77.4781087
12.9978262,77.4781182
12.9978327,77.4781235
12.997802,77.4780515
12.9977723,77.478008
12.9977608,77.4780062
12.9977285,77.477999
12.9977042,77.477993
12.9976932,77.4779887
12.9976932,77.4779887
12.9976383,77.477973
12.9975933,77.4779633
12.997552,77.4779472
12.9975663,77.4779468
12.9975032,77.477918
12.9975225,77.4779205
12.9975892,77.4779318
12.9976112,77.4779387
12.9976112,77.4779387
12.9976223,77.4779448
12.997618,77.4779507
12.9976012,77.4779215
12.9976183,77.4779225
12.9976448,77.4779255
12.997666,77.4779295
12.997652,77.4779153
12.9976462,77.4779003
12.9976462,77.4779003
12.9976337,77.4778867
12.9976877,77.4778775
12.9977195,77.4778682
12.9977413,77.4778613
12.9977457,77.4778577
12.9977032,77.4778577
12.9975995,77.477855
12.9975592,77.4778597
12.9975697,77.477865
12.9975697,77.477865
12.997572,77.4778702
12.9975677,77.4778752
12.997563,77.477881
12.9975567,77.4778855
12.9975777,77.477883
12.9975927,77.477882
12.9975968,77.4778875
12.9975968,77.4778875
12.9975007,77.478507
12.9974167,77.478456
12.9974053,77.478438
12.9973652,77.4784088
12.9973472,77.4784003
12.9973472,77.4784003
12.9973543,77.4783878
12.9973543,77.4783878
12.9972737,77.4783435
12.9972185,77.4783188
